openaq_location_id,station_name,urban_ward_code,date,pm25,temperature,relativehumidity,wind_speed,no2,o3,so2,co,wind_direction_sin,wind_direction_cos,day_of_year_sin,day_of_year_cos
3409513,"Sewri, Mumbai - BMC",FS,2026-07-17 00:00:00+05:30,17.6,23.4,68.6,0.59,10.6,14.1,3.16,0.397,1.2246467991473532e-16,-1.0,-0.24702218048093527,-0.9690098257244063
3409513,"Sewri, Mumbai - BMC",FS,2026-07-18 00:00:00+05:30,19.9,22.7,76.3,0.608,12.8,13.0,3.6,0.442,0.37460659341591224,-0.9271838545667873,-0.2636654927280072,-0.9646141756912435
3409513,"Sewri, Mumbai - BMC",FS,2026-07-19 00:00:00+05:30,19.2,22.2,78.4,0.628,11.6,14.5,2.63,0.438,-0.12186934340514731,-0.9925461516413221,-0.2802306751992161,-0.9599326896597445
3409513,"Sewri, Mumbai - BMC",FS,2026-07-20 00:00:00+05:30,18.7,22.3,82.3,0.631,11.1,14.2,2.86,0.381,0.2756373558169992,-0.9612616959383189,-0.2967128192734901,-0.9549667548552553
3409513,"Sewri, Mumbai - BMC",FS,2026-07-21 00:00:00+05:30,16.6,22.1,79.6,0.632,10.1,14.5,2.53,0.522,-0.275637355816999,-0.9612616959383189,-0.3131070409358267,-0.9497178427914317
3409513,"Sewri, Mumbai - BMC",FS,2026-07-22 00:00:00+05:30,16.6,22.2,86.4,0.634,8.92,13.9,2.9,0.382,-0.32556815445715676,-0.9455185755993167,-0.3294084822245302,-0.9441875088341994
3409513,"Sewri, Mumbai - BMC",FS,2026-07-23 00:00:00+05:30,15.0,22.5,83.9,0.668,8.22,12.6,3.46,0.419,-0.4067366430758002,-0.9135454576426009,-0.3456123126707333,-0.9383773917408642
3409513,"Sewri, Mumbai - BMC",FS,2026-07-24 00:00:00+05:30,16.1,22.9,77.1,0.689,8.39,14.1,3.03,0.345,-0.32556815445715676,-0.9455185755993167,-0.3617137307297674,-0.9322892131745134
3409513,"Sewri, Mumbai - BMC",FS,2026-07-25 00:00:00+05:30,16.1,22.7,76.7,0.626,7.63,13.1,2.68,0.379,-0.19080899537654472,-0.981627183447664,-0.37770796520396466,-0.9259247771938499
3409513,"Sewri, Mumbai - BMC",FS,2026-07-26 00:00:00+05:30,18.5,22.1,81.1,0.506,12.0,10.1,4.53,0.468,0.10452846326765373,-0.9945218953682733,-0.39359027665646645,-0.9192859697186105
3409513,"Sewri, Mumbai - BMC",FS,2026-07-27 00:00:00+05:30,20.3,21.7,79.2,0.515,12.7,10.7,3.77,0.498,0.9743700647852352,-0.22495105434386503,-0.4093559588156211,-0.9123747579707274
3409513,"Sewri, Mumbai - BMC",FS,2026-07-28 00:00:00+05:30,20.3,21.6,78.3,0.513,10.3,11.7,2.97,0.422,0.7547095802227721,-0.6560590289905072,-0.42500033996955394,-0.9051931898913975
3409513,"Sewri, Mumbai - BMC",FS,2026-07-29 00:00:00+05:30,20.4,23.9,72.5,0.505,9.46,15.8,2.57,0.424,0.0871557427476582,-0.9961946980917455,-0.4405187843504952,-0.8977433935342336
3409513,"Sewri, Mumbai - BMC",FS,2026-07-30 00:00:00+05:30,19.1,23.7,78.7,0.491,,,2.17,0.48,0.6156614753256584,-0.7880107536067219,-0.455906693508459,-0.8900275764346766
3409513,"Sewri, Mumbai - BMC",FS,2026-07-31 00:00:00+05:30,31.1,23.6,79.1,0.571,10.7,8.35,3.14,0.508,0.8746197071393959,-0.484809620246337,-0.47115950767386394,-0.8820480249558535
3409513,"Sewri, Mumbai - BMC",FS,2026-08-01 00:00:00+05:30,6.03,23.6,78.9,0.544,6.85,15.9,3.11,0.368,0.15643446504023098,-0.9876883405951377,-0.4862727071086902,-0.8738071036110807
3409513,"Sewri, Mumbai - BMC",FS,2026-08-02 00:00:00+05:30,5.95,23.4,78.6,0.563,7.52,13.4,3.24,0.34,0.12186934340514755,-0.992546151641322,-0.5012418134457756,-0.8653072543632061
3409513,"Sewri, Mumbai - BMC",FS,2026-08-03 00:00:00+05:30,3.09,23.4,75.8,0.503,,,,,0.8090169943749475,-0.587785252292473,-0.5160623910158526,-0.8565509959010037
3409513,"Sewri, Mumbai - BMC",FS,2026-08-04 00:00:00+05:30,6.34,22.8,84.6,0.581,14.2,7.97,2.76,0.555,0.9999756307053947,-0.006981260297961945,-0.5307300481619331,-0.8475409228928312
3409513,"Sewri, Mumbai - BMC",FS,2026-08-05 00:00:00+05:30,7.03,22.9,82.5,0.555,17.2,9.61,1.92,0.408,0.2756373558169992,-0.9612616959383189,-0.5452404385406507,-0.8382797052177745
3409513,"Sewri, Mumbai - BMC",FS,2026-08-06 00:00:00+05:30,6.24,22.9,76.3,0.516,15.4,7.62,3.17,0.445,0.5591929034707469,-0.8290375725550416,-0.5595892624101763,-0.828770087174504
3409513,"Sewri, Mumbai - BMC",FS,2026-08-07 00:00:00+05:30,9.13,20.6,68.8,0.589,15.5,7.57,3.19,0.456,0.981627183447664,-0.1908089953765448,-0.5737722679043243,-0.8190148866680802
3409513,"Sewri, Mumbai - BMC",FS,2026-08-08 00:00:00+05:30,6.87,21.4,68.0,0.582,11.7,8.55,3.08,0.384,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,-0.8090169943749472
3409513,"Sewri, Mumbai - BMC",FS,2026-08-09 00:00:00+05:30,6.82,22.3,66.9,0.598,9.93,9.75,3.01,0.384,0.49999999999999994,-0.8660254037844387,-0.6016240632249227,-0.7987793728863648
3409513,"Sewri, Mumbai - BMC",FS,2026-08-10 00:00:00+05:30,8.06,22.1,70.0,0.624,13.9,8.22,3.01,0.408,0.788010753606722,-0.6156614753256583,-0.6152845999633277,-0.7883050558305253
3409513,"Sewri, Mumbai - BMC",FS,2026-08-11 00:00:00+05:30,5.82,21.1,85.4,0.697,15.8,7.44,2.54,0.433,0.7986355100472927,-0.6018150231520484,-0.6287628145958345,-0.7775971469736268
3409513,"Sewri, Mumbai - BMC",FS,2026-08-12 00:00:00+05:30,8.7,22.1,74.3,0.546,13.5,6.43,3.13,0.484,0.9702957262759965,-0.24192189559966779,-0.6420547132365636,-0.7666588193001592
3409513,"Sewri, Mumbai - BMC",FS,2026-08-13 00:00:00+05:30,6.73,22.0,80.3,0.55,15.1,6.46,2.85,0.412,0.40673664307580043,-0.9135454576426008,-0.655156357209085,-0.7554933140726804
3409513,"Sewri, Mumbai - BMC",FS,2026-08-14 00:00:00+05:30,7.17,22.6,75.8,0.498,13.3,6.7,2.78,0.429,0.6018150231520482,-0.7986355100472929,-0.6680638642135333,-0.7441039398713608
3409513,"Sewri, Mumbai - BMC",FS,2026-08-15 00:00:00+05:30,7.62,22.3,80.9,0.426,14.3,8.24,3.67,0.405,-0.1045284632676535,-0.9945218953682733,-0.6807734094770159,-0.7324940716135792
3409513,"Sewri, Mumbai - BMC",FS,2026-08-16 00:00:00+05:30,3.11,23.0,68.5,0.546,9.07,12.0,2.2,0.321,0.0871557427476582,-0.9961946980917455,-0.6932812268869771,-0.7206671495538615
3409513,"Sewri, Mumbai - BMC",FS,2026-08-17 00:00:00+05:30,8.15,23.1,71.7,0.612,13.2,8.86,2.01,0.396,-0.13917310096006552,-0.9902680687415703,-0.7055836101071774,-0.70862667826446
3409513,"Sewri, Mumbai - BMC",FS,2026-08-18 00:00:00+05:30,12.2,23.6,73.0,0.569,7.89,8.8,2.01,0.355,0.6560590289905073,-0.754709580222772,-0.7176769136759615,-0.6963762255968726
3409513,"Sewri, Mumbai - BMC",FS,2026-08-19 00:00:00+05:30,10.5,23.8,67.3,0.634,9.83,8.36,3.97,0.405,0.90630778703665,-0.42261826174069933,-0.7295575540864876,-0.6839194216246105
3409513,"Sewri, Mumbai - BMC",FS,2026-08-20 00:00:00+05:30,11.5,23.9,62.1,0.604,10.6,8.53,3.35,0.399,0.9271838545667874,-0.37460659341591207,-0.7412220108485957,-0.6712599575675315
3409513,"Sewri, Mumbai - BMC",FS,2026-08-21 00:00:00+05:30,14.5,24.2,59.5,0.596,11.1,9.45,3.1,0.434,0.6427876096865395,-0.7660444431189779,-0.7526668275320083,-0.6584015846980489
3409513,"Sewri, Mumbai - BMC",FS,2026-08-22 00:00:00+05:30,14.0,23.8,66.1,0.606,8.96,9.97,1.85,0.338,0.6156614753256584,-0.7880107536067219,-0.7638886127905429,-0.64534811322955
3409513,"Sewri, Mumbai - BMC",FS,2026-08-23 00:00:00+05:30,14.1,24.0,74.6,0.564,8.47,9.51,2.57,0.369,0.24192189559966773,-0.9702957262759965,-0.7748840413670406,-0.6321034111873488
3409513,"Sewri, Mumbai - BMC",FS,2026-08-24 00:00:00+05:30,16.5,24.0,65.6,0.632,13.1,7.67,2.85,0.45,0.90630778703665,-0.42261826174069933,-0.7856498550787144,-0.6186714032625032
3409513,"Sewri, Mumbai - BMC",FS,2026-08-25 00:00:00+05:30,16.8,24.4,60.9,0.601,11.6,10.1,3.09,0.449,0.8660254037844387,-0.4999999999999998,-0.7961828637826154,-0.6050560696488494
3409513,"Sewri, Mumbai - BMC",FS,2026-08-26 00:00:00+05:30,18.0,24.1,66.0,0.614,9.36,9.7,2.95,0.406,0.998440764181981,-0.055821504993163816,-0.8064799463209447,-0.5912614448635782
3409513,"Sewri, Mumbai - BMC",FS,2026-08-27 00:00:00+05:30,14.3,24.0,72.2,0.518,10.0,10.9,2.81,0.374,0.6691306063588583,-0.7431448254773941,-0.8165380514459157,-0.5772916165517278
3409513,"Sewri, Mumbai - BMC",FS,2026-08-28 00:00:00+05:30,13.0,23.4,73.0,0.49,9.39,7.07,2.95,0.34,0.10452846326765373,-0.9945218953682733,-0.8263541987239094,-0.5631507242749187
3409513,"Sewri, Mumbai - BMC",FS,2026-08-29 00:00:00+05:30,10.9,23.3,70.7,0.572,7.65,8.48,2.09,0.323,0.3583679495453002,-0.9335804264972017,-0.8359254794186365,-0.5488429582847199
3409513,"Sewri, Mumbai - BMC",FS,2026-08-30 00:00:00+05:30,9.93,23.6,66.2,0.563,11.5,8.31,2.58,0.444,0.7431448254773942,-0.6691306063588582,-0.8452490573530634,-0.5343725582809785
3409513,"Sewri, Mumbai - BMC",FS,2026-08-31 00:00:00+05:30,11.9,23.1,63.3,0.579,12.6,7.99,2.82,0.435,0.7431448254773942,-0.6691306063588582,-0.8543221697498269,-0.5197438121555157
3409513,"Sewri, Mumbai - BMC",FS,2026-09-01 00:00:00+05:30,10.9,22.4,65.0,0.593,11.8,7.26,2.88,0.417,0.39073112848927377,-0.9205048534524404,-0.8631421280499115,-0.5049610547215202
3409513,"Sewri, Mumbai - BMC",FS,2026-09-02 00:00:00+05:30,13.5,22.5,70.2,0.652,15.1,4.47,2.63,0.435,0.5591929034707469,-0.8290375725550416,-0.8717063187093217,-0.4900286664290594
3409513,"Sewri, Mumbai - BMC",FS,2026-09-03 00:00:00+05:30,14.3,23.7,76.7,0.626,21.0,14.3,2.39,0.449,0.9510565162951536,-0.30901699437494734,-0.8800122039735356,-0.4749510720670502
3409513,"Sewri, Mumbai - BMC",FS,2026-09-04 00:00:00+05:30,14.8,23.3,66.5,0.651,20.2,10.9,3.18,0.504,0.838670567945424,-0.5446390350150271,-0.888057322629493,-0.4597327394521046
3409513,"Sewri, Mumbai - BMC",FS,2026-09-05 00:00:00+05:30,14.6,23.7,73.4,0.641,20.0,8.33,2.71,0.492,0.90630778703665,-0.42261826174069933,-0.8958392907349089,-0.4443781781046134
3409513,"Sewri, Mumbai - BMC",FS,2026-09-06 00:00:00+05:30,12.2,23.8,77.2,0.616,21.2,6.65,3.05,0.442,0.9396926207859084,-0.3420201433256687,-0.9033558023246842,-0.4288919379124841
3409513,"Sewri, Mumbai - BMC",FS,2026-09-07 00:00:00+05:30,15.0,24.0,65.0,0.757,22.1,10.0,2.96,0.442,0.9966373868180366,-0.08193850863004087,-0.9106046300942162,-0.41327860778290443
3409513,"Sewri, Mumbai - BMC",FS,2026-09-08 00:00:00+05:30,14.4,23.2,61.9,0.773,18.7,9.91,2.71,0.439,0.996917333733128,-0.07845909572784487,-0.9175836260593934,-0.3975428142825566
3409513,"Sewri, Mumbai - BMC",FS,2026-09-09 00:00:00+05:30,14.2,23.3,64.2,0.794,19.7,9.42,2.81,0.446,0.9989705697907147,-0.04536298812925356,-0.9242907221930934,-0.3816892202666586
3409513,"Sewri, Mumbai - BMC",FS,2026-09-10 00:00:00+05:30,15.6,23.6,64.6,0.831,18.5,7.66,2.53,0.411,0.997440782930944,-0.07149744433268584,-0.9307239310379793,-0.3657225234972692
3409513,"Sewri, Mumbai - BMC",FS,2026-09-11 00:00:00+05:30,20.4,22.6,65.7,0.744,24.4,8.35,2.94,0.602,0.984807753012208,-0.1736481776669303,-0.9368813462954315,-0.34964745525122826
3409513,"Sewri, Mumbai - BMC",FS,2026-09-12 00:00:00+05:30,19.3,22.7,68.3,0.793,24.2,8.97,3.09,0.506,0.9941509639723154,-0.10799935570602294,-0.9427611433904206,-0.33346877891818705
3409513,"Sewri, Mumbai - BMC",FS,2026-09-13 00:00:00+05:30,17.9,21.3,86.2,0.579,27.5,8.94,3.45,0.424,0.12186934340514755,-0.992546151641322,-0.9483615800121716,-0.31719128858910595
3409513,"Sewri, Mumbai - BMC",FS,2026-09-14 00:00:00+05:30,20.8,22.1,78.3,0.507,28.4,11.0,2.92,0.466,0.3255681544571566,-0.9455185755993168,-0.9536809966304455,-0.300819807635668
3409513,"Sewri, Mumbai - BMC",FS,2026-09-15 00:00:00+05:30,14.1,22.4,79.0,0.444,21.3,10.6,2.35,0.381,-0.6018150231520484,-0.7986355100472928,-0.9587178169872964,-0.2843591872810036
3409513,"Sewri, Mumbai - BMC",FS,2026-09-16 00:00:00+05:30,17.3,22.5,73.5,0.469,26.8,10.3,3.87,0.535,-0.12186934340514731,-0.9925461516413221,-0.9634705485641486,-0.26781430516217486
3409513,"Sewri, Mumbai - BMC",FS,2026-09-17 00:00:00+05:30,17.6,22.6,70.7,0.443,24.5,13.0,2.64,0.371,-0.39073112848927355,-0.9205048534524404,-0.9679377830240642,-0.25119006388481957
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-11 00:00:00+05:30,63.9,33.4,79.1,1.28,34.3,2.96,5.19,0.287,-0.7880107536067221,-0.6156614753256581,-0.9873494423939864,0.15855938510313475
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-12 00:00:00+05:30,61.6,33.3,78.4,1.36,29.5,3.01,5.5,0.243,-0.629320391049838,-0.7771459614569705,-0.9844738167520923,0.17553149042142777
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-13 00:00:00+05:30,58.4,33.5,77.0,1.29,30.5,3.0,5.6,,-0.6819983600624984,-0.7313537016191706,-0.9813064702716093,0.19245158197082995
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-14 00:00:00+05:30,56.2,33.6,76.4,1.47,36.1,3.04,5.37,0.239,-0.7880107536067221,-0.6156614753256581,-0.9778483415056567,0.20931464596304888
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-15 00:00:00+05:30,56.5,33.5,82.6,1.36,40.8,2.95,6.3,,-0.8191520442889916,-0.5735764363510464,-0.9741004551724206,0.22611568550828803
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-16 00:00:00+05:30,37.4,34.7,83.9,1.35,31.0,3.08,4.52,,-0.8191520442889916,-0.5735764363510464,-0.970063921851507,0.2428497220959358
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-17 00:00:00+05:30,28.7,35.6,82.0,1.43,30.2,2.93,3.98,,-0.8746197071393959,-0.48480962024633684,-0.965739937654855,0.25951179706979943
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-18 00:00:00+05:30,50.7,35.0,80.4,1.31,35.1,3.1,5.74,0.254,-0.7880107536067221,-0.6156614753256581,-0.9611297838723007,0.27609697309746883
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-19 00:00:00+05:30,69.0,35.1,79.4,1.33,32.0,3.06,9.78,0.364,-0.7986355100472928,-0.6018150231520483,-0.9562348265919058,0.2926003356333479
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-20 00:00:00+05:30,84.2,34.0,84.9,1.39,29.1,12.6,7.97,0.342,-0.9335804264972016,-0.3583679495453007,-0.9510565162951536,0.30901699437494723
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-21 00:00:00+05:30,76.8,34.0,81.4,1.56,18.1,,6.77,,-0.7431448254773944,-0.6691306063588581,-0.9455963874271428,0.3253420847119795
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-22 00:00:00+05:30,37.1,34.6,84.1,1.3,19.4,42.2,4.11,0.408,-0.587785252292473,-0.8090169943749475,-0.9398560579418953,0.341570769167856
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-23 00:00:00+05:30,32.7,36.1,82.1,1.37,19.6,29.4,4.33,0.341,-0.6156614753256582,-0.788010753606722,-0.9338372288229252,0.35769823883312546
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-24 00:00:00+05:30,13.1,35.3,87.0,1.38,18.6,22.6,4.14,0.292,-0.8386705679454242,-0.544639035015027,-0.9275416835791965,0.3737197147904692
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-25 00:00:00+05:30,8.27,34.2,90.4,1.34,21.9,15.3,5.29,0.348,-0.08715574274765794,-0.9961946980917455,-0.9209712877166347,0.38963044953078774
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-26 00:00:00+05:30,8.47,32.3,95.9,1.52,23.3,9.58,4.26,0.344,-0.961261695938319,-0.2756373558169989,-0.9141279881853337,0.4054257283599973
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-27 00:00:00+05:30,5.6,33.3,92.8,1.36,17.8,22.2,3.22,0.368,0.6427876096865395,-0.7660444431189779,-0.9070138128026362,0.42110087079608916
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-28 00:00:00+05:30,13.5,33.1,91.4,1.29,16.4,23.1,4.31,0.304,0.0871557427476582,-0.9961946980917455,-0.8996308696522434,0.4366512319560638
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-29 00:00:00+05:30,20.9,34.4,87.3,1.27,17.4,29.3,5.0,0.351,0.48480962024633717,-0.8746197071393957,-0.8919813464595487,0.45207220393230374
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-30 00:00:00+05:30,14.2,32.0,94.8,1.35,16.9,32.5,2.98,0.244,0.9135454576426009,-0.40673664307580026,-0.8840675099433637,0.46735921715800205
3409514,"Ghatkopar, Mumbai - BMC",N,2025-10-31 00:00:00+05:30,12.4,31.9,97.6,1.51,13.3,24.0,2.62,0.259,0.6946583704589971,-0.7193398003386513,-0.8758917051442433,0.48250774176121763
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-01 00:00:00+05:30,10.7,33.6,96.9,1.25,13.9,24.2,2.34,0.312,0.9999984769132877,-0.001745328365898139,-0.8674563547295971,0.4975132889071803
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-02 00:00:00+05:30,9.72,32.4,98.0,1.33,18.8,17.8,2.69,0.397,0.9702957262759965,-0.24192189559966779,-0.858763958275803,0.5123714121284235
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-03 00:00:00+05:30,10.2,33.7,92.3,1.13,21.4,19.1,2.8,0.386,-0.017452406437283637,-0.9998476951563913,-0.8498170915275277,0.5270777086423724
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-04 00:00:00+05:30,14.9,33.7,94.6,1.28,25.5,27.2,2.24,0.349,-0.275637355816999,-0.9612616959383189,-0.8406184056344783,0.5416278206559811
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-05 00:00:00+05:30,25.1,32.3,86.2,1.25,26.2,26.7,4.04,0.355,-0.8746197071393959,-0.48480962024633684,-0.8311706263658079,0.5560174366570446
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-06 00:00:00+05:30,38.2,32.1,88.9,1.32,29.9,39.5,4.38,0.387,-0.7771459614569706,-0.6293203910498378,-0.8214765533024145,0.5702422926917867
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-07 00:00:00+05:30,55.5,33.0,80.8,1.37,40.0,47.1,7.71,0.553,-0.848048096156426,-0.529919264233205,-0.8115390590073611,0.5842981736283683
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-08 00:00:00+05:30,36.8,32.4,72.0,,25.2,43.1,6.46,0.379,,,-0.801361088174677,0.5981809144059158
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-09 00:00:00+05:30,35.3,30.8,71.1,1.18,34.0,34.0,6.13,0.492,-0.7771459614569706,-0.6293203910498378,-0.7909456567567774,0.6118864012687242
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-10 00:00:00+05:30,47.6,27.8,88.8,1.14,41.1,17.0,6.09,0.632,-0.7193398003386512,-0.6946583704589973,-0.780295851070776,0.6254105729852457
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-11 00:00:00+05:30,50.0,30.3,78.2,1.3,40.7,53.5,5.89,0.474,-0.8191520442889916,-0.5735764363510464,-0.7694148268839381,0.6387494220515268
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-12 00:00:00+05:30,62.2,29.8,75.0,1.36,37.6,49.3,5.58,0.457,-0.9271838545667873,-0.3746065934159123,-0.7583058084785625,0.6518989958787125
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-13 00:00:00+05:30,66.0,30.0,71.9,1.29,44.2,47.7,5.54,0.606,-0.5735764363510462,-0.8191520442889918,-0.7469720876965551,0.6648553979642866
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-14 00:00:00+05:30,62.9,29.9,72.6,1.3,32.7,37.0,11.0,0.785,-0.8090169943749473,-0.5877852522924732,-0.7354170229639858,0.6776147890466887
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-15 00:00:00+05:30,65.2,29.2,69.0,1.24,35.6,,5.63,0.518,-0.7660444431189779,-0.6427876096865395,-0.7236440382959124,0.690173388242972
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-16 00:00:00+05:30,66.9,29.0,68.9,1.24,34.6,43.7,6.35,0.648,-0.7071067811865475,-0.7071067811865477,-0.711656622281775,0.7025274741691566
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-17 00:00:00+05:30,64.8,28.9,67.4,1.11,36.6,51.5,5.79,0.629,-0.5735764363510462,-0.8191520442889918,-0.6994583270516471,0.7146733860429608
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-18 00:00:00+05:30,75.8,25.6,80.5,1.18,45.8,21.6,7.01,0.897,-0.5150380749100542,-0.8571673007021123,-0.6870527672236675,0.7266075247685652
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-19 00:00:00+05:30,75.6,28.2,70.5,1.29,44.3,46.5,6.31,0.748,-0.5591929034707467,-0.8290375725550417,-0.6744436188329457,0.7383263540031063
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-20 00:00:00+05:30,75.4,28.8,71.3,1.51,44.9,46.7,7.6,0.698,-0.7771459614569706,-0.6293203910498378,-0.661634618242279,0.749826401204568
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-21 00:00:00+05:30,63.6,29.6,74.2,1.32,52.9,44.4,6.82,0.827,-0.374606593415912,-0.9271838545667874,-0.6486295610349818,0.7611042586607742
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-22 00:00:00+05:30,56.6,31.2,74.9,1.16,55.9,41.3,5.54,0.707,-0.3090169943749473,-0.9510565162951536,-0.6354323008901775,0.7721565844991641
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-23 00:00:00+05:30,56.8,31.3,81.0,1.14,46.1,47.5,4.91,0.892,-0.5735764363510462,-0.8191520442889918,-0.622046748440868,0.7829801036770624
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-24 00:00:00+05:30,57.2,32.4,79.1,1.18,45.8,44.1,3.13,0.931,-0.656059028990507,-0.7547095802227721,-0.6084768701151264,0.7935716089521472
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-25 00:00:00+05:30,60.4,32.5,81.0,1.16,45.0,55.3,4.67,0.781,-0.48480962024633695,-0.8746197071393959,-0.594726686960764,0.8039279618328208
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-26 00:00:00+05:30,60.7,32.3,80.5,1.18,40.8,51.7,3.74,0.745,-0.275637355816999,-0.9612616959383189,-0.5808002734538013,0.8140460935082175
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-27 00:00:00+05:30,59.7,32.0,74.4,1.39,48.9,56.4,3.09,0.762,-0.629320391049838,-0.7771459614569705,-0.5667017562911184,0.8239230057575536
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-28 00:00:00+05:30,61.2,31.2,76.4,1.33,43.0,42.2,4.46,0.71,-0.6819983600624984,-0.7313537016191706,-0.5524353131676203,0.8335557718385695
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-29 00:00:00+05:30,47.2,29.8,71.4,1.28,34.7,34.7,2.35,0.554,-0.8910065241883678,-0.4539904997395469,-0.5380051715382992,0.8429415373547832
3409514,"Ghatkopar, Mumbai - BMC",N,2025-11-30 00:00:00+05:30,47.4,28.2,68.3,1.2,40.8,45.0,5.05,0.61,-0.7193398003386512,-0.6946583704589973,-0.5234156073655503,0.8520775211013093
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-01 00:00:00+05:30,60.1,28.3,70.7,1.34,46.3,43.9,4.67,0.735,-0.8746197071393959,-0.48480962024633684,-0.5086709438521042,0.8609610158889945
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-02 00:00:00+05:30,55.9,28.8,71.6,1.31,43.6,46.7,4.57,0.613,-0.6691306063588582,-0.7431448254773942,-0.49377555015997737,0.8695893893466109
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-03 00:00:00+05:30,61.1,29.0,72.8,1.21,39.7,45.8,3.86,0.701,-0.5446390350150271,-0.838670567945424,-0.4787338401157883,0.8779600847008883
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-04 00:00:00+05:30,64.6,29.2,74.7,1.42,49.1,35.4,3.3,0.709,-0.629320391049838,-0.7771459614569705,-0.4635502709028512,0.8860706215341378
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-05 00:00:00+05:30,55.9,30.9,72.2,1.4,40.5,48.1,1.38,0.425,-0.7771459614569706,-0.6293203910498378,-0.4482293417404106,0.893918596519257
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-06 00:00:00+05:30,46.0,30.9,67.9,1.51,38.5,58.6,1.99,0.576,-0.9510565162951535,-0.30901699437494756,-0.4327755925504317,0.9015016841318838
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-07 00:00:00+05:30,52.0,30.8,67.4,1.27,46.6,68.3,2.38,0.603,-0.7193398003386512,-0.6946583704589973,-0.41719360261231697,0.9088176373395028
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-08 00:00:00+05:30,50.3,29.7,70.2,1.24,51.4,46.4,2.71,0.598,-0.7986355100472928,-0.6018150231520483,-0.4014879892059737,0.9158642882672868
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-09 00:00:00+05:30,35.4,28.5,64.6,1.05,47.2,36.4,3.27,0.569,-0.48480962024633695,-0.8746197071393959,-0.38566340624360745,0.9226395488404875
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-10 00:00:00+05:30,40.7,28.5,59.2,1.26,44.1,35.9,2.81,0.417,0.01745240643728344,-0.9998476951563913,-0.3697245428906732,0.9291414114031743
3409514,"Ghatkopar, Mumbai - BMC",N,2025-12-11 00:00:00+05:30,35.1,20.4,96.4,0.965,36.2,3.93,2.28,0.332,-0.5735764363510462,-0.8191520442889918,-0.3536761221763721,0.935367949313148
