pseudocode,student_boys,student_girls,student_total,girls_share_pct,teachers_total,teachers_male,teachers_female,teacher_student_ratio,female_teacher_share_pct,classrooms_good,classrooms_minor_repair,classrooms_major_repair,classrooms_total_observed,classrooms_repair_pct,boys_toilets,boys_functional_toilets,girls_toilets,girls_functional_toilets,functional_toilets_total,electricity_available,library_available,playground_available,ramps_available,handrails_available,computer_ict_lab_available,ict_lab_available,internet_available,cwsn_boys_toilets,cwsn_girls_toilets,cwsn_toilets_total
7648127,70.0,66.0,136.0,48.529411764705884,4,3,1,34.0,25.0,4,0,0,4,0.0,4,4,4,4,8,1,1,2,1,1,1,9,1,1,0,1
7662239,85.0,69.0,154.0,44.8051948051948,4,1,3,38.5,75.0,8,0,0,8,0.0,9,9,9,9,18,1,1,1,1,1,1,9,1,1,1,2
7663434,62.0,62.0,124.0,50.0,3,2,1,41.333333333333336,33.33333333333333,4,0,0,4,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
7670597,12.0,15.0,27.0,55.55555555555556,2,1,1,13.5,50.0,2,0,0,2,0.0,2,2,2,2,4,1,1,1,1,1,2,9,1,1,1,2
7674356,16.0,22.0,38.0,57.89473684210527,2,0,2,19.0,100.0,2,0,0,2,0.0,4,4,4,4,8,1,1,1,1,2,1,9,2,1,1,2
7676779,73.0,78.0,151.0,51.65562913907284,5,1,4,30.2,80.0,5,0,0,5,0.0,1,1,1,1,2,1,1,2,1,2,2,9,1,1,1,2
7677833,39.0,17.0,56.0,30.357142857142854,4,0,4,14.0,100.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2
7678262,378.0,350.0,728.0,48.07692307692308,18,6,12,40.44444444444444,66.66666666666666,22,0,0,22,0.0,4,4,6,6,10,1,1,1,1,1,1,2,1,1,1,2
7683373,170.0,108.0,278.0,38.84892086330935,8,0,8,34.75,100.0,12,0,0,12,0.0,21,21,11,11,32,1,1,1,1,1,1,9,1,1,1,2
7684981,9.0,5.0,14.0,35.714285714285715,2,1,1,7.0,50.0,2,0,0,2,0.0,4,4,4,4,8,1,2,1,1,1,1,2,2,1,0,1
7687069,223.0,253.0,476.0,53.15126050420168,10,2,8,47.6,80.0,7,0,0,7,0.0,2,2,3,3,5,1,1,2,2,9,1,1,1,1,1,2
7692368,56.0,44.0,100.0,44.0,3,2,1,33.333333333333336,33.33333333333333,3,0,0,3,0.0,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2
7694868,26.0,31.0,57.0,54.385964912280706,7,1,6,8.142857142857142,85.71428571428571,7,1,0,8,12.5,4,4,8,8,12,1,1,1,1,1,2,2,1,1,1,2
7703966,21.0,18.0,39.0,46.15384615384615,1,0,1,39.0,100.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,2,9,1,1,1,2
7708275,86.0,78.0,164.0,47.5609756097561,4,2,2,41.0,50.0,5,0,0,5,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,2,2,4
7708916,20.0,17.0,37.0,45.94594594594595,2,1,1,18.5,50.0,4,0,0,4,0.0,4,4,2,2,6,1,1,2,1,1,1,9,1,1,1,2
7709855,101.0,98.0,199.0,49.246231155778894,5,2,3,39.8,60.0,8,0,0,8,0.0,4,4,2,2,6,1,1,1,1,1,1,9,1,1,1,2
7717782,176.0,177.0,353.0,50.14164305949008,11,6,5,32.09090909090909,45.45454545454545,5,0,0,5,0.0,3,3,4,4,7,1,1,1,1,1,2,2,2,1,1,2
7723804,155.0,127.0,282.0,45.0354609929078,8,1,7,35.25,87.5,23,0,0,23,0.0,7,7,11,11,18,1,1,1,1,1,2,9,1,2,1,3
7726000,3.0,1.0,4.0,25.0,2,2,0,2.0,0.0,2,0,0,2,0.0,3,3,4,4,7,1,1,1,1,1,1,2,1,1,1,2
7728034,17.0,10.0,27.0,37.03703703703704,2,2,0,13.5,0.0,5,0,0,5,0.0,4,4,4,4,8,1,1,1,1,2,1,9,1,1,1,2
7734732,176.0,220.0,396.0,55.55555555555556,12,0,12,33.0,100.0,12,0,0,12,0.0,9,9,15,15,24,1,1,1,1,1,1,9,1,1,1,2
7735282,8.0,7.0,15.0,46.666666666666664,2,1,1,7.5,50.0,2,0,0,2,0.0,4,4,5,5,9,1,1,1,1,1,1,9,1,1,1,2
7739785,193.0,224.0,417.0,53.71702637889688,4,2,2,104.25,50.0,5,0,0,5,0.0,5,5,5,5,10,1,1,1,1,1,1,2,1,1,1,2
7741082,4.0,1.0,5.0,20.0,1,0,1,5.0,100.0,2,0,0,2,0.0,3,3,8,8,11,1,1,1,1,2,1,9,1,1,1,2
7743192,87.0,98.0,185.0,52.972972972972975,5,2,3,37.0,60.0,5,0,0,5,0.0,5,5,5,5,10,1,1,1,1,1,1,9,1,1,1,2
7744599,550.0,462.0,1012.0,45.65217391304348,25,1,24,40.48,96.0,20,0,0,20,0.0,8,8,4,4,12,1,1,1,1,1,1,9,1,1,1,2
7745465,210.0,192.0,402.0,47.76119402985074,9,1,8,44.666666666666664,88.88888888888889,6,4,0,10,40.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
7748548,42.0,45.0,87.0,51.724137931034484,1,0,1,87.0,100.0,2,0,0,2,0.0,4,4,4,4,8,1,1,1,1,1,1,9,2,0,0,0
7751994,120.0,78.0,198.0,39.39393939393939,6,6,0,33.0,0.0,10,0,0,10,0.0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2
7768919,482.0,413.0,895.0,46.14525139664805,9,0,9,99.44444444444444,100.0,16,0,0,16,0.0,16,16,12,12,28,1,1,1,1,1,1,9,1,1,1,2
7768946,441.0,411.0,852.0,48.23943661971831,20,9,11,42.6,55.00000000000001,0,0,24,24,100.0,4,4,4,4,8,1,1,1,1,1,1,2,1,1,1,2
7775234,11.0,18.0,29.0,62.06896551724138,4,1,3,7.25,75.0,4,0,0,4,0.0,3,3,4,4,7,1,1,1,1,1,1,2,1,1,1,2
7775611,27.0,15.0,42.0,35.714285714285715,7,1,6,6.0,85.71428571428571,7,0,0,7,0.0,1,1,1,1,2,1,1,1,1,1,1,9,1,3,3,6
7776349,240.0,185.0,425.0,43.529411764705884,15,0,15,28.333333333333332,100.0,16,0,0,16,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
7781057,340.0,271.0,611.0,44.35351882160393,17,0,17,35.94117647058823,100.0,12,0,0,12,0.0,10,10,18,18,28,1,1,1,1,1,1,9,1,10,20,30
7781487,370.0,303.0,673.0,45.022288261515605,6,0,6,112.16666666666667,100.0,8,0,0,8,0.0,6,6,6,6,12,1,1,1,1,1,1,9,1,0,0,0
7782829,13.0,22.0,35.0,62.857142857142854,2,2,0,17.5,0.0,14,0,0,14,0.0,1,1,1,1,2,1,1,2,1,1,2,9,2,0,0,0
7793283,9.0,11.0,20.0,55.00000000000001,2,0,2,10.0,100.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,2,2,2,1,1,2
7797108,230.0,183.0,413.0,44.30992736077482,13,1,12,31.76923076923077,92.3076923076923,12,0,0,12,0.0,7,4,5,2,6,1,1,1,1,2,1,9,1,0,0,0
7801502,164.0,99.0,263.0,37.6425855513308,6,1,5,43.833333333333336,83.33333333333334,9,0,0,9,0.0,2,2,4,4,6,1,1,1,1,1,1,9,1,1,1,2
7804676,14.0,13.0,27.0,48.148148148148145,2,0,2,13.5,100.0,3,0,0,3,0.0,2,2,2,2,4,1,1,1,1,1,1,2,1,1,1,2
7805052,76.0,62.0,138.0,44.927536231884055,5,0,5,27.6,100.0,4,0,0,4,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,0,0,0
7805688,135.0,140.0,275.0,50.90909090909091,10,0,10,27.5,100.0,11,0,0,11,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,4,4,8
7809129,39.0,9.0,48.0,18.75,2,2,0,24.0,0.0,8,0,0,8,0.0,4,4,3,3,7,1,1,1,1,1,2,2,1,1,1,2
7810263,21.0,11.0,32.0,34.375,5,1,4,6.4,80.0,9,0,0,9,0.0,2,2,2,2,4,1,1,2,2,9,1,2,1,1,1,2
7819728,76.0,102.0,178.0,57.30337078651685,8,2,6,22.25,75.0,18,0,0,18,0.0,2,2,4,4,6,1,1,1,1,1,2,2,1,1,1,2
7824606,269.0,224.0,493.0,45.436105476673426,12,0,12,41.083333333333336,100.0,16,0,0,16,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
7829335,176.0,163.0,339.0,48.08259587020649,13,0,13,26.076923076923077,100.0,18,0,0,18,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
7838161,433.0,347.0,780.0,44.48717948717948,10,0,10,78.0,100.0,12,0,0,12,0.0,3,3,2,2,5,1,1,1,1,2,1,9,1,1,1,2
7843159,54.0,40.0,94.0,42.5531914893617,4,0,4,23.5,100.0,4,0,0,4,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,2,2,4
7844959,813.0,758.0,1571.0,48.24952259707193,29,12,17,54.172413793103445,58.620689655172406,37,0,0,37,0.0,3,3,7,7,10,1,1,1,1,1,1,1,1,1,1,2
7847293,14.0,17.0,31.0,54.83870967741935,2,1,1,15.5,50.0,0,5,0,5,100.0,1,1,1,1,2,1,1,2,2,9,2,9,1,0,0,0
7852189,186.0,80.0,266.0,30.075187969924812,5,1,4,53.2,80.0,6,0,0,6,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
7852570,275.0,190.0,465.0,40.86021505376344,15,1,14,31.0,93.33333333333333,17,0,0,17,0.0,4,4,3,3,7,1,1,1,1,1,1,9,1,1,0,1
7864427,561.0,396.0,957.0,41.37931034482759,18,5,13,53.166666666666664,72.22222222222221,11,0,0,11,0.0,3,3,3,3,6,1,1,1,1,1,1,2,1,1,0,1
7868752,33.0,20.0,53.0,37.735849056603776,4,0,4,13.25,100.0,6,0,0,6,0.0,1,1,3,3,4,1,1,1,1,1,1,9,1,1,1,2
7869493,4.0,6.0,10.0,60.0,2,0,2,5.0,100.0,6,0,0,6,0.0,3,3,3,3,6,1,1,1,1,1,1,9,1,1,1,2
7872368,,,,,3,3,0,,0.0,5,0,0,5,0.0,2,2,1,1,3,1,1,1,1,1,1,2,1,1,0,1
7874061,14.0,7.0,21.0,33.33333333333333,3,2,1,7.0,33.33333333333333,6,0,0,6,0.0,5,5,6,6,11,1,1,1,1,1,1,2,1,0,1,1
7875553,477.0,436.0,913.0,47.754654983570646,36,3,33,25.36111111111111,91.66666666666666,38,0,0,38,0.0,33,33,40,40,73,1,1,1,1,1,1,9,1,0,0,0
7876036,95.0,89.0,184.0,48.369565217391305,6,3,3,30.666666666666668,50.0,5,0,0,5,0.0,3,3,3,3,6,1,1,1,1,1,2,2,1,1,0,1
7879817,538.0,362.0,900.0,40.22222222222222,20,2,18,45.0,90.0,16,0,0,16,0.0,21,21,23,23,44,1,1,1,1,1,1,9,1,4,2,6
7884016,26.0,18.0,44.0,40.909090909090914,9,5,4,4.888888888888889,44.44444444444444,4,0,0,4,0.0,7,7,4,4,11,1,1,1,1,1,1,9,1,1,1,2
7890150,126.0,124.0,250.0,49.6,10,0,10,25.0,100.0,8,0,0,8,0.0,3,3,3,3,6,1,1,1,1,1,1,9,1,1,1,2
7890804,146.0,79.0,225.0,35.11111111111111,12,0,12,18.75,100.0,8,0,0,8,0.0,6,6,8,8,14,1,1,1,1,1,1,9,1,2,1,3
7892493,15.0,16.0,31.0,51.61290322580645,2,0,2,15.5,100.0,4,0,0,4,0.0,5,5,2,2,7,1,1,2,1,2,1,9,1,1,1,2
7894944,98.0,84.0,182.0,46.15384615384615,4,3,1,45.5,25.0,0,4,0,4,100.0,1,1,1,1,2,1,1,1,2,9,2,9,2,1,1,2
7899493,54.0,62.0,116.0,53.44827586206896,5,3,2,23.2,40.0,6,0,0,6,0.0,3,3,4,4,7,1,1,1,1,1,1,2,1,0,1,1
7903974,557.0,0.0,557.0,0.0,12,0,12,46.416666666666664,100.0,12,0,0,12,0.0,6,6,0,0,6,1,1,1,1,1,1,9,1,3,0,3
7905697,500.0,474.0,974.0,48.6652977412731,31,21,10,31.419354838709676,32.25806451612903,28,0,0,28,0.0,16,16,24,24,40,1,1,1,1,1,1,2,1,2,2,4
7906457,3.0,6.0,9.0,66.66666666666666,3,0,3,3.0,100.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,1,2,2,2,0,0,0
7914126,745.0,546.0,1291.0,42.29279628195198,34,2,32,37.970588235294116,94.11764705882352,35,0,0,35,0.0,35,35,30,30,65,1,1,1,1,1,1,9,1,1,1,2
7917772,336.0,258.0,594.0,43.43434343434344,10,0,10,59.4,100.0,13,0,0,13,0.0,16,16,21,21,37,1,1,1,1,1,1,9,1,1,1,2
7922548,254.0,218.0,472.0,46.186440677966104,10,0,10,47.2,100.0,11,0,0,11,0.0,5,5,5,5,10,1,1,1,1,2,1,9,1,2,2,4
7924435,17.0,6.0,23.0,26.08695652173913,4,1,3,5.75,75.0,4,0,0,4,0.0,2,2,2,2,4,1,1,1,1,1,2,9,1,1,1,2
7924484,372.0,338.0,710.0,47.6056338028169,11,3,8,64.54545454545455,72.72727272727273,9,0,0,9,0.0,6,6,10,10,16,1,1,1,1,1,1,2,1,1,1,2
7925825,109.0,131.0,240.0,54.58333333333333,4,1,3,60.0,75.0,9,0,0,9,0.0,4,4,4,4,8,1,1,1,1,1,1,2,1,1,1,2
7928728,72.0,80.0,152.0,52.63157894736842,3,1,2,50.666666666666664,66.66666666666666,7,0,0,7,0.0,4,4,4,4,8,1,1,1,1,1,1,2,2,1,0,1
7942755,36.0,50.0,86.0,58.139534883720934,4,1,3,21.5,75.0,8,0,0,8,0.0,11,11,17,17,28,1,1,1,1,2,1,9,1,0,0,0
7956966,576.0,468.0,1044.0,44.827586206896555,20,0,20,52.2,100.0,21,0,0,21,0.0,6,6,8,8,14,1,1,1,1,1,1,9,1,4,4,8
7959786,54.0,43.0,97.0,44.329896907216494,13,3,10,7.461538461538462,76.92307692307693,9,0,0,9,0.0,1,1,1,1,2,1,1,1,1,1,1,9,1,1,0,1
7961499,207.0,101.0,308.0,32.7922077922078,13,0,13,23.692307692307693,100.0,11,0,0,11,0.0,4,2,4,2,4,1,1,1,1,1,1,2,1,1,1,2
7963233,62.0,72.0,134.0,53.73134328358209,11,4,7,12.181818181818182,63.63636363636363,15,0,0,15,0.0,8,8,11,11,19,1,1,1,1,1,1,2,1,2,2,4
7965458,0.0,157.0,157.0,100.0,4,0,4,39.25,100.0,4,0,0,4,0.0,0,0,4,4,4,1,1,1,1,1,1,9,1,0,1,1
7966455,113.0,112.0,225.0,49.77777777777778,9,3,6,25.0,66.66666666666666,10,0,0,10,0.0,6,6,6,6,12,1,1,2,1,1,2,9,1,1,0,1
7968454,629.0,0.0,629.0,0.0,15,15,0,41.93333333333333,0.0,15,0,0,15,0.0,29,29,0,0,29,1,1,2,1,1,1,9,1,2,0,2
7973836,29.0,39.0,68.0,57.35294117647059,3,1,2,22.666666666666668,66.66666666666666,21,0,0,21,0.0,25,25,25,25,50,1,1,1,1,1,1,9,2,0,1,1
7976439,39.0,0.0,39.0,0.0,14,2,12,2.7857142857142856,85.71428571428571,8,0,0,8,0.0,8,8,0,0,8,1,1,1,1,1,1,2,1,11,0,11
7988845,331.0,284.0,615.0,46.17886178861789,18,8,10,34.166666666666664,55.55555555555556,8,0,0,8,0.0,4,4,3,3,7,1,1,1,1,2,1,2,2,1,1,2
7995629,12.0,10.0,22.0,45.45454545454545,0,0,0,,,12,0,0,12,0.0,6,6,6,6,12,1,1,2,1,1,1,9,1,1,1,2
8000492,0.0,52.0,52.0,100.0,4,0,4,13.0,100.0,6,0,0,6,0.0,0,0,3,3,3,1,1,2,1,1,1,9,1,0,1,1
8004594,24.0,36.0,60.0,60.0,3,0,3,20.0,100.0,11,0,0,11,0.0,24,24,23,23,47,1,1,1,1,1,1,2,1,1,1,2
8005518,28.0,17.0,45.0,37.77777777777778,1,0,1,45.0,100.0,25,0,0,25,0.0,8,8,12,12,20,1,1,1,1,1,2,2,1,1,0,1
8007149,306.0,244.0,550.0,44.36363636363637,17,13,4,32.35294117647059,23.52941176470588,18,0,0,18,0.0,12,12,12,12,24,1,1,1,1,1,2,2,1,1,1,2
8008387,71.0,65.0,136.0,47.794117647058826,4,2,2,34.0,50.0,4,0,0,4,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,1,1,2
8009367,191.0,146.0,337.0,43.32344213649852,12,0,12,28.083333333333332,100.0,12,0,0,12,0.0,2,2,2,2,4,1,1,1,1,2,1,9,1,1,1,2
8034076,125.0,108.0,233.0,46.3519313304721,15,10,5,15.533333333333333,33.33333333333333,10,8,0,18,44.44444444444444,6,6,10,10,16,1,1,1,1,1,1,2,1,2,2,4
8034381,95.0,81.0,176.0,46.02272727272727,3,0,3,58.666666666666664,100.0,8,0,0,8,0.0,5,5,6,6,11,1,1,1,1,2,2,9,1,1,1,2
8038476,201.0,165.0,366.0,45.08196721311475,12,0,12,30.5,100.0,13,0,0,13,0.0,8,8,8,8,16,1,1,1,1,1,1,9,1,0,0,0
8040255,168.0,186.0,354.0,52.54237288135594,9,0,9,39.333333333333336,100.0,8,0,0,8,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,1,1,2
8044080,395.0,363.0,758.0,47.88918205804749,14,0,14,54.142857142857146,100.0,15,2,0,17,11.76470588235294,4,4,3,3,7,1,1,2,1,2,2,9,1,0,0,0
8045439,16.0,15.0,31.0,48.38709677419355,1,0,1,31.0,100.0,10,0,0,10,0.0,2,2,2,2,4,1,2,2,1,2,2,9,2,1,1,2
8050851,191.0,149.0,340.0,43.8235294117647,12,4,8,28.333333333333332,66.66666666666666,10,0,2,12,16.666666666666664,10,10,10,10,20,1,1,1,1,1,1,1,1,0,1,1
8058542,182.0,172.0,354.0,48.58757062146893,11,0,11,32.18181818181818,100.0,8,0,0,8,0.0,8,8,8,8,16,1,1,1,1,2,1,9,1,4,4,8
8067674,113.0,91.0,204.0,44.6078431372549,9,3,6,22.666666666666668,66.66666666666666,8,0,0,8,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
8072641,147.0,152.0,299.0,50.836120401337794,17,7,10,17.58823529411765,58.82352941176471,15,0,0,15,0.0,4,4,4,4,8,1,1,1,1,1,1,2,1,2,2,4
8074707,200.0,154.0,354.0,43.50282485875706,10,0,10,35.4,100.0,16,0,0,16,0.0,4,4,4,4,8,1,1,2,1,2,1,9,1,0,0,0
8079253,100.0,93.0,193.0,48.18652849740933,12,1,11,16.083333333333332,91.66666666666666,15,0,0,15,0.0,3,3,3,3,6,1,1,1,1,1,1,9,1,1,1,2
8079617,4.0,8.0,12.0,66.66666666666666,2,2,0,6.0,0.0,2,0,0,2,0.0,2,2,2,2,4,1,1,1,1,1,1,2,2,1,1,2
8087718,399.0,377.0,776.0,48.58247422680412,18,5,13,43.111111111111114,72.22222222222221,21,0,0,21,0.0,3,3,5,5,8,1,1,1,1,1,2,2,1,1,0,1
8088228,114.0,124.0,238.0,52.10084033613446,4,0,4,59.5,100.0,12,0,0,12,0.0,2,2,3,3,5,1,1,2,1,2,1,9,1,1,1,2
8091799,10.0,5.0,15.0,33.33333333333333,3,1,2,5.0,66.66666666666666,3,0,0,3,0.0,1,1,1,1,2,1,1,1,1,1,1,9,2,0,0,0
8094615,7.0,10.0,17.0,58.82352941176471,2,1,1,8.5,50.0,16,0,0,16,0.0,2,2,2,2,4,1,1,1,2,9,2,2,1,0,1,1
8096255,259.0,203.0,462.0,43.93939393939394,11,1,10,42.0,90.9090909090909,12,0,0,12,0.0,5,5,4,4,9,1,1,2,1,1,1,9,1,1,1,2
8100160,34.0,32.0,66.0,48.484848484848484,3,3,0,22.0,0.0,7,0,0,7,0.0,2,2,2,2,4,1,1,1,1,1,2,2,1,1,1,2
8104493,162.0,130.0,292.0,44.52054794520548,5,0,5,58.4,100.0,5,0,0,5,0.0,1,1,1,1,2,1,1,2,1,1,1,9,1,4,2,6
8112464,239.0,159.0,398.0,39.949748743718594,6,1,5,66.33333333333333,83.33333333333334,14,0,0,14,0.0,6,6,6,6,12,1,1,1,1,1,2,9,1,1,1,2
8112740,8.0,21.0,29.0,72.41379310344827,2,0,2,14.5,100.0,0,2,0,2,100.0,3,3,3,3,6,1,1,1,1,1,2,2,2,1,1,2
8115259,16.0,16.0,32.0,50.0,2,0,2,16.0,100.0,6,2,0,8,25.0,2,2,2,2,4,1,1,2,1,1,1,2,1,0,0,0
8117194,11.0,11.0,22.0,50.0,3,1,2,7.333333333333333,66.66666666666666,0,0,35,35,100.0,12,12,16,16,28,1,1,1,1,1,1,2,2,2,2,4
8117801,117.0,95.0,212.0,44.81132075471698,8,2,6,26.5,75.0,5,0,0,5,0.0,4,4,4,4,8,1,1,1,1,1,1,2,1,1,1,2
8120347,3.0,0.0,3.0,0.0,1,0,1,3.0,100.0,4,0,0,4,0.0,2,2,5,5,7,1,1,2,1,1,2,9,1,1,1,2
8121465,305.0,320.0,625.0,51.2,11,3,8,56.81818181818182,72.72727272727273,16,0,0,16,0.0,6,6,6,6,12,1,1,1,1,2,1,9,1,0,0,0
8122473,61.0,77.0,138.0,55.79710144927537,5,2,3,27.6,60.0,9,0,0,9,0.0,4,4,4,4,8,1,1,1,1,1,1,2,2,1,1,2
8125334,67.0,67.0,134.0,50.0,4,1,3,33.5,75.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
8128192,284.0,250.0,534.0,46.81647940074906,19,4,15,28.105263157894736,78.94736842105263,9,0,0,9,0.0,3,3,3,3,6,1,1,1,1,1,1,2,1,1,0,1
8132237,222.0,187.0,409.0,45.72127139364303,14,2,12,29.214285714285715,85.71428571428571,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,2,1,9,1,1,1,2
8141878,804.0,450.0,1254.0,35.88516746411483,25,1,24,50.16,96.0,30,0,0,30,0.0,19,19,20,20,39,1,1,1,1,1,2,9,1,1,0,1
8141929,12.0,21.0,33.0,63.63636363636363,1,0,1,33.0,100.0,3,0,0,3,0.0,1,1,1,1,2,1,1,1,1,1,2,9,1,1,0,1
