transport_id,object_id,transport_name,transport_type,best_bus_stop_name,bus_depot_name,address,ward_code_source,best_app,best_help,twitter_handle,website,latitude,longitude,style_url,source_file,source,coordinate_valid,gis_ward,validation_status
STOP_4314,4314,MARINE LINES RAILWAY STATION,BUS_STOP,MARINE LINES RAILWAY STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.945418,72.824398,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_4315,4315,DON BOSCO SCHOOL (BORIVALI ),BUS_STOP,DON BOSCO SCHOOL (BORIVALI ),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.23023,72.842055,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RC,GIS_MATCH
STOP_4316,4316,RUSHI COMPLEX EXTENSION (DAHISAR - W),BUS_STOP,RUSHI COMPLEX EXTENSION (DAHISAR - W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.257157,72.851444,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RN,GIS_MATCH
STOP_4317,4317,ANTOP HILL CHURCH,BUS_STOP,ANTOP HILL CHURCH,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.032696,72.866761,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4318,4318,"DR.AMBEDKAR UDYAN, CHEMBUR STATION",BUS_STOP,"DR.AMBEDKAR UDYAN, CHEMBUR STATION",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.062315,72.900293,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,MW,GIS_MATCH
STOP_4319,4319,ORDNANCE FACTORY (MALAD-E),BUS_STOP,ORDNANCE FACTORY (MALAD-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.192278,72.855984,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,PN,GIS_MATCH
STOP_4320,4320,DEONAR DEPOT,BUS_STOP,DEONAR DEPOT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.045623,72.910844,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4321,4321,B.P.T. COLONY (WADALA),BUS_STOP,B.P.T. COLONY (WADALA),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.012584,72.862346,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FS,GIS_MATCH
STOP_4322,4322,SHIVAJI NAGAR DEPOT,BUS_STOP,SHIVAJI NAGAR DEPOT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.066198,72.927855,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4323,4323,GANDHI MAIDAN (WORLI),BUS_STOP,GANDHI MAIDAN (WORLI),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.001941,72.819214,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GS,GIS_MATCH
STOP_4324,4324,JOGESHWARI (W) BUS STATION,BUS_STOP,JOGESHWARI (W) BUS STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.133904,72.848131,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KW,GIS_MATCH
STOP_4325,4325,SION KOLIWADA,BUS_STOP,SION KOLIWADA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.03976,72.864724,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4326,4326,MULLA BAUG,BUS_STOP,MULLA BAUG,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.239211,72.975386,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4327,4327,GHATLA MUNICIPAL SCHOOL,BUS_STOP,GHATLA MUNICIPAL SCHOOL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.052759,72.906738,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,MW,GIS_MATCH
STOP_4328,4328,URBAN CO-OPERATIVE BANK (MULUND-W),BUS_STOP,URBAN CO-OPERATIVE BANK (MULUND-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.168954,72.952344,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,T,GIS_MATCH
STOP_4329,4329,"KAMOTHE VILLAGE, MANSAROVAR",BUS_STOP,"KAMOTHE VILLAGE, MANSAROVAR",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.025596,73.095596,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4330,4330,LOKMANYA TILAK HOSPITAL (SION),BUS_STOP,LOKMANYA TILAK HOSPITAL (SION),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.035033,72.860405,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4331,4331,KOKAN NAGAR (BHANDUP-W),BUS_STOP,KOKAN NAGAR (BHANDUP-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.146086,72.928704,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,S,GIS_MATCH
STOP_4332,4332,MAROL DEPOT,BUS_STOP,MAROL DEPOT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.117797,72.864546,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KE,GIS_MATCH
STOP_4333,4333,HUTATMA CHOWK,BUS_STOP,HUTATMA CHOWK,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.933551,72.830199,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_4334,4334,SHANKAR MANDIR (MAHUL),BUS_STOP,SHANKAR MANDIR (MAHUL),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.028888,72.897284,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4335,4335,MATRUCHAYA (GURUPRASAD SOCIETY),BUS_STOP,MATRUCHAYA (GURUPRASAD SOCIETY),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.103497,72.850233,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KE,GIS_MATCH
STOP_4336,4336,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR),BUS_STOP,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.01442,72.823563,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GS,GIS_MATCH
STOP_4337,4337,TRANSPORT CORPORATION,BUS_STOP,TRANSPORT CORPORATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.26962,72.878614,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4338,4338,"SEEPZ VILLAGE, RELIANCE ENERGY TRAINING CENTRE",BUS_STOP,"SEEPZ VILLAGE, RELIANCE ENERGY TRAINING CENTRE",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.129287,72.881534,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KE,GIS_MATCH
STOP_4339,4339,ERANGAL VILLAGE,BUS_STOP,ERANGAL VILLAGE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.161654,72.786375,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,PN,GIS_MATCH
STOP_4340,4340,M.H.B.COLONY (JOGESHWARI-E),BUS_STOP,M.H.B.COLONY (JOGESHWARI-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.133569,72.862902,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KE,GIS_MATCH
STOP_4341,4341,NEW ERA TALKIES,BUS_STOP,NEW ERA TALKIES,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.18425,72.846547,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,PN,GIS_MATCH
STOP_4342,4342,B.P.T COLONY (DOCKYARD RD),BUS_STOP,B.P.T COLONY (DOCKYARD RD),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.964085,72.841769,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_4343,4343,SALSAR NAGAR,BUS_STOP,SALSAR NAGAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.309296,72.859184,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4344,4344,PRATIKSHA NAGAR (MHADA COLONY),BUS_STOP,PRATIKSHA NAGAR (MHADA COLONY),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.041934,72.876446,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4345,4345,THAKUR COLLEGE (KANDIVALI-E),BUS_STOP,THAKUR COLLEGE (KANDIVALI-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.206298,72.87255,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RS,GIS_MATCH
STOP_4346,4346,VICEROY PARK,BUS_STOP,VICEROY PARK,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.210372,72.871226,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RS,GIS_MATCH
STOP_4347,4347,WESTERN PARK,BUS_STOP,WESTERN PARK,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.2736667,72.8905333,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4348,4348,DAHISAR BUS STATION,BUS_STOP,DAHISAR BUS STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.259102,72.873739,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RN,GIS_MATCH
STOP_4349,4349,CHINCH PADA (SG NATIONAL PARK),BUS_STOP,CHINCH PADA (SG NATIONAL PARK),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.22275,72.875404,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RC,GIS_MATCH
STOP_4350,4350,M.S.E.B TRANSMISSION COMPANY (SGNP),BUS_STOP,M.S.E.B TRANSMISSION COMPANY (SGNP),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.223782,72.88013,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RC,GIS_MATCH
STOP_4351,4351,DAHISAR POLICE STATION,BUS_STOP,DAHISAR POLICE STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.253289,72.865106,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,RN,GIS_MATCH
STOP_4352,4352,NILKANT APARTMENT,BUS_STOP,NILKANT APARTMENT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.27185,72.8893167,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4353,4353,MAHESHWARI UDYAN (KINGS CIRCLE),BUS_STOP,MAHESHWARI UDYAN (KINGS CIRCLE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.025552,72.854245,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4354,4354,"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",BUS_STOP,"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.023347,72.852233,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4355,4355,LOKMANYA TILAK HOSPITAL (SION),BUS_STOP,LOKMANYA TILAK HOSPITAL (SION),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.037725,72.86083,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4356,4356,RANI LAXMIBAI CHOWK (SION),BUS_STOP,RANI LAXMIBAI CHOWK (SION),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.046509,72.86567,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,FN,GIS_MATCH
STOP_4357,4357,DNYANSAMPADA HIGH SCHOOL,BUS_STOP,DNYANSAMPADA HIGH SCHOOL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.060785,72.921062,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4358,4358,GOVANDI STATION ROAD (W),BUS_STOP,GOVANDI STATION ROAD (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.055255,72.916399,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4359,4359,NARAYAN GURU HIGH SCHOOL (CHEMBUR-W),BUS_STOP,NARAYAN GURU HIGH SCHOOL (CHEMBUR-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.060999,72.909025,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4360,4360,SHIVAJI NAGAR BUS STATION,BUS_STOP,SHIVAJI NAGAR BUS STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.066062,72.929061,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4361,4361,"TATA NAGAR, SAMBHAJI NAGAR",BUS_STOP,"TATA NAGAR, SAMBHAJI NAGAR",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.051877,72.921473,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,ME,GIS_MATCH
STOP_4362,4362,ATRIA SOCIETY,BUS_STOP,ATRIA SOCIETY,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.245482,72.982417,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4363,4363,"DR.AMBEDKAR CHOWK, INDIRA NAGAR THANE",BUS_STOP,"DR.AMBEDKAR CHOWK, INDIRA NAGAR THANE",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.204774,72.949994,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4364,4364,NEW ERA TALKIES,BUS_STOP,NEW ERA TALKIES,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.182552,72.846786,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,PN,GIS_MATCH
STOP_4365,4365,MADINA MANZIL (MALAD-W),BUS_STOP,MADINA MANZIL (MALAD-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.174039,72.841858,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,PS,GIS_MATCH
STOP_4366,4366,DON BOSCO VIDYALAYA (NERUL),BUS_STOP,DON BOSCO VIDYALAYA (NERUL),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.017742,73.014453,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4367,4367,NEW D.N.NAGAR,BUS_STOP,NEW D.N.NAGAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.118471,72.829808,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KW,GIS_MATCH
STOP_4368,4368,WAREHOUSE (SAHAR),BUS_STOP,WAREHOUSE (SAHAR),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.103117,72.866455,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KE,GIS_MATCH
STOP_4369,4369,"SEWREE POLICE STATION, DARUKHANA",BUS_STOP,"SEWREE POLICE STATION, DARUKHANA",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.979303,72.848767,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,E,GIS_MATCH
STOP_4370,4370,WALKESHWAR,BUS_STOP,WALKESHWAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.946623,72.796056,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_4371,4371,B.M.C.OFFICE-VIKHROLI,BUS_STOP,B.M.C.OFFICE-VIKHROLI,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.118062,72.92601,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,S,GIS_MATCH
STOP_4372,4372,MAHUL VILLAGE,BUS_STOP,MAHUL VILLAGE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.014024,72.890365,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,MW,GIS_MATCH
STOP_4373,4373,NITYANAND NAGAR,BUS_STOP,NITYANAND NAGAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.091734,72.91255,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,N,GIS_MATCH
STOP_4374,4374,FOREST OFFICE (THANE),BUS_STOP,FOREST OFFICE (THANE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.188946,72.964628,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4375,4375,MALVANI DEPOT,BUS_STOP,MALVANI DEPOT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.181964,72.819451,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,PN,GIS_MATCH
STOP_4376,4376,SIDDHIVINAYAK TOWER (THANE),BUS_STOP,SIDDHIVINAYAK TOWER (THANE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.209887,72.974414,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
STOP_4377,4377,HUTATMA CHOWK,BUS_STOP,HUTATMA CHOWK,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.930815,72.832508,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_4378,4378,TAKSHILA,BUS_STOP,TAKSHILA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.129967,72.868379,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KE,GIS_MATCH
STOP_4379,4379,GHATKOPAR PIPE LINE,BUS_STOP,GHATKOPAR PIPE LINE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.087401,72.9029,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,N,GIS_MATCH
STOP_4380,4380,SOUTH-NORTH MARG NO.9 (VILE PARLE-W),BUS_STOP,SOUTH-NORTH MARG NO.9 (VILE PARLE-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.107107,72.831242,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,KW,GIS_MATCH
STOP_4381,4381,BISHOP SCHOOL,BUS_STOP,BISHOP SCHOOL,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.295073,72.852389,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,,UNMATCHED
