pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
3753760,2,0,1,1,0,3,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,0,0,4,0,1,1,1,2
1374549,1,0,1,1,0,4,8,0,0,1,1,1,1,1,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,1,1,1,1,1,1,3
3230939,2,0,3,1,0,5,24,0,0,1,0,0,16,16,0,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,9,1,1,2,3,0,0,0,0,0,0,0,0,0,1,9,24,0,34,0,0,0,24,25,1,1,2,3
8761032,3,0,1,1,0,5,3,0,0,1,1,1,2,2,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,1,2,3
2512943,4,0,1,1,0,7,6,0,0,1,3,3,4,4,0,0,2,2,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,20,0,0,1,0,1,0,2,1,1,1,2
6716093,2,0,1,1,0,4,10,0,0,1,4,4,4,4,1,1,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,0,0,0,1,1,1,2,3
1854212,1,0,1,1,0,5,7,0,0,1,4,4,2,2,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,20,0,10,1,4,1,4,1,2,3
8418617,1,0,6,1,0,12,4,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,1,0,2,2,1,2,3
1132210,2,0,1,3,0,5,11,0,0,1,3,3,3,3,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,12,0,0,1,1,1,2,1,2,3
7218966,2,0,1,1,0,6,14,0,0,1,4,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,13,0,0,1,2,3,2,1,2,1
2962034,1,0,1,1,0,14,14,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,13,0,0,0,0,1,1,1,2,3
2304443,2,0,1,1,0,2,0,8,0,1,3,3,3,3,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,1,2,2
7540058,3,0,1,1,0,7,8,0,0,1,9,9,12,12,3,3,3,3,24,12,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,19,0,1,1,2,1,1,1,1,2
3786165,2,0,1,1,0,6,8,0,0,1,2,2,0,0,1,1,0,0,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,101,0,0,0,8,24,7,1,1,3
6951954,3,0,1,1,0,4,15,0,0,1,4,4,4,4,1,1,0,0,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,60,1,0,0,0,2,0,0,1,2,2
1370546,1,0,1,1,0,5,5,0,0,1,3,3,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,4,1,0,0,1,1,2,2
2466658,2,0,1,1,0,8,8,0,0,1,0,0,5,5,0,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,25,0,25,1,8,8,2,1,2,3
2577945,1,0,1,1,0,4,8,0,0,1,2,2,3,3,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,4,0,0,0,0,2,1,1,2,2
1855231,1,0,1,1,0,20,20,0,0,1,4,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,15,0,1,0,0,0,3,1,1,3
9714283,3,0,1,1,0,20,4,0,0,1,3,3,2,2,1,1,0,0,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,30,0,1,1,1,1,1,2,2
7488803,2,0,12,1,0,19,12,0,0,1,4,4,4,4,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,450,1,0,0,1,1,1,1,1,1,3
5484113,3,0,1,1,0,8,8,0,0,1,3,3,4,4,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,76,1,0,0,0,1,1,0,1,2,2
1472528,3,0,1,1,0,1,2,0,0,1,3,3,5,5,1,1,1,1,7,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,20,0,0,0,0,1,1,2,2
8688419,3,0,1,1,0,11,8,0,0,1,8,8,8,8,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,65,0,2,1,1,1,2,2,1,2,3
8229230,1,0,1,1,0,18,24,0,0,1,2,2,2,2,1,1,1,1,5,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,1,0,2,3,2,1,1,2
1193835,3,0,1,7,0,5,26,0,0,1,9,9,7,7,1,1,1,1,6,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,15,0,20,0,0,0,1,4,1,1,2,2
1706688,1,0,1,1,0,6,22,0,0,1,4,4,14,14,1,1,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,92,3,0,15,2,1,2,2
1462973,3,0,1,1,0,4,9,0,0,1,2,2,2,2,1,1,1,1,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,48,0,0,1,1,1,2,2,2
9611435,3,0,1,1,0,2,0,0,6,1,4,4,5,5,0,0,1,1,7,2,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,1,3,1,2,1,2,2
7557472,3,0,1,1,0,1,4,0,0,1,1,1,2,2,2,2,2,2,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,27,14,0,1,0,1,0,2,2,2,2
2515664,1,0,1,1,0,13,12,0,0,1,3,3,3,3,2,2,2,2,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,46,0,12,0,12,15,4,1,2,3
3335524,3,0,1,1,0,2,8,0,0,1,6,6,6,6,1,1,0,0,8,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,1,1,2,3
6468825,2,0,1,1,0,5,16,0,0,1,8,8,0,0,1,1,0,0,17,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,35,1,16,1,2,1,2,3
1417732,2,0,1,1,0,6,4,0,0,1,0,0,9,9,0,0,1,1,0,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,20,0,6,0,4,2,4,1,1,3
9528307,3,0,1,1,0,5,3,1,0,1,3,3,4,4,1,1,1,1,3,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,12,1,0,0,1,1,1,1,1,2,2
2280731,1,0,1,1,0,19,19,0,0,1,2,2,2,2,2,1,2,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,12,0,0,0,0,2,4,1,2,1
8391861,3,0,1,1,0,3,4,0,0,1,2,2,3,3,1,1,0,0,8,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,115,14,0,0,1,1,1,1,1,2,3
7914126,2,0,2,1,0,19,35,0,0,1,35,35,30,30,1,1,1,1,35,30,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,30,0,129,14,60,2,4,5,15,1,1,3
9410799,2,0,1,1,0,6,4,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,1,0,1,2,1,2,3
9143471,3,0,1,1,0,3,26,0,0,1,8,8,4,4,2,2,2,2,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,104,2,15,2,0,5,2,1,1,2,2
5494776,3,0,1,3,0,2,3,0,5,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,1,2,2,3
1961921,2,0,1,1,0,4,9,0,0,1,8,6,6,6,1,1,1,1,4,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,4,12,0,0,1,0,2,2,1,2,3
9324877,3,0,1,1,0,5,9,0,0,1,4,4,8,8,1,1,1,1,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,37,2,4,2,0,2,2,1,1,2,2
5700040,2,0,1,1,0,7,14,0,0,1,12,12,12,12,1,1,1,1,12,12,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,4,0,2,1,0,1,3,1,1,3
4746663,3,0,1,1,0,5,5,0,0,1,2,2,1,1,2,2,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,1,1,1,2,2,3
8694391,2,0,1,1,0,10,10,0,0,1,3,3,3,3,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,18,0,0,0,9,9,2,1,1,3
9334269,1,0,1,1,0,15,15,0,0,1,5,5,5,5,5,5,5,5,5,5,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,9,2,1,1,2,0,0,0,0,0,0,0,0,0,1,9,1,0,14,0,0,1,10,10,2,1,2,2
1584472,1,0,1,7,0,6,6,0,0,1,3,3,3,3,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,8,0,0,1,1,2,2,1,2,2
3195667,3,0,1,1,0,5,6,0,0,1,2,2,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,1,0,1,2,2
7236758,1,0,1,1,0,11,7,0,0,1,0,0,4,4,0,0,1,0,0,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,8,0,0,0,1,1,1,1,2,1
7172793,3,0,1,1,0,4,20,0,0,1,4,4,7,7,1,1,1,1,4,7,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,11,0,2,1,1,1,2,3
1415635,3,0,1,1,0,3,17,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,61,2,0,0,0,2,1,2,1,2,2
9023309,1,0,1,3,0,7,4,0,0,1,3,3,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,1,1,1,1,2,3
5281571,3,0,1,1,0,4,6,0,0,1,2,2,3,3,0,0,0,0,4,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,20,1,0,0,0,1,1,1,2,2,3
8914362,2,0,2,1,0,8,8,0,0,1,5,5,5,5,1,1,1,1,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,10,0,1,1,0,1,1,1,2,3
3996830,2,0,1,1,0,5,5,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,5,0,0,1,0,1,2,1,2,3
5911813,2,0,1,1,0,9,4,0,0,1,8,8,4,4,2,2,2,2,8,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,22,0,0,1,16,1,1,1,2,3
5703164,3,0,1,1,0,6,15,0,0,1,2,2,5,5,1,1,2,2,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,105,2,0,0,1,3,1,2,1,2,2
8256496,3,0,1,1,0,6,10,0,0,1,3,3,3,3,1,1,1,1,7,3,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,35,2,0,11,0,2,6,1,1,2,2
5577286,2,0,1,1,0,16,16,0,0,1,16,16,0,0,1,1,0,0,24,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,60,1,16,1,1,1,2,2
2975548,2,0,6,1,0,6,6,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3
3712971,1,0,1,1,0,10,7,0,0,1,1,1,1,1,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,1,2,3
2788390,1,0,1,1,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,3,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,4,0,0,1,1,1,2,3
7843159,1,0,1,1,0,3,4,0,0,1,4,4,4,4,2,2,2,2,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,180,0,0,1,1,1,1,1,2
8004594,3,0,1,1,0,11,11,0,0,1,24,24,23,23,1,1,1,1,23,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,25,0,18,55,0,0,1,1,2,1,1,2
1251779,3,0,0,1,0,3,0,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,1,2,3
6108237,3,0,1,1,0,3,0,8,0,1,2,2,3,3,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,40,1,0,11,0,0,0,1,1,2,3
9631149,3,0,1,1,0,2,5,0,0,1,3,3,4,4,1,1,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,1,1,1,1,2,3
2711992,1,0,1,1,0,5,20,0,0,1,9,9,10,10,1,1,1,1,13,21,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,53,0,20,1,21,22,2,1,2,3
9058554,3,0,1,1,0,12,9,0,0,1,5,5,5,5,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,99,13,0,0,0,2,2,1,1,2,2
3831162,1,0,1,1,0,6,10,0,0,1,11,11,6,6,1,1,1,1,11,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,14,0,0,0,0,10,3,1,2,3
4448978,1,0,1,1,0,5,4,0,0,1,2,2,2,2,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,12,0,1,0,0,1,3,1,1,3
2042691,1,0,1,1,0,8,4,0,0,1,10,10,10,10,1,1,1,1,10,10,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,1,2,2,1,2,2
8573254,3,0,1,1,0,4,18,0,0,1,6,6,6,6,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,74,1,0,1,1,2,1,1,1,1,2
1414563,4,0,1,1,0,5,5,0,0,1,3,3,5,5,1,1,1,1,3,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,2,1,1,2,3
8769786,3,0,1,1,0,6,20,0,0,1,3,3,3,3,3,3,3,3,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,147,1,0,0,0,2,2,2,1,2,2
6493371,2,0,0,1,0,5,12,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,11,0,0,1,1,1,2,1,2,3
1962219,2,0,1,1,0,2,5,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,11,0,1,5,5,1,1,2,2
8414735,2,0,1,6,0,6,4,2,0,1,6,6,3,3,0,0,0,0,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,5,0,0,0,0,0,2,1,2,2
8198553,3,0,1,1,0,4,3,0,0,1,2,2,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,29,1,0,0,0,2,1,1,1,2,3
6914219,1,0,1,1,0,5,12,0,0,1,4,4,7,7,0,0,1,1,18,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,10,0,0,12,12,2,1,2,2
1940857,3,0,1,1,0,10,10,0,0,1,21,21,16,16,3,3,2,2,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,1,1,1,2,2
4544047,3,0,1,1,0,2,2,0,0,1,5,5,3,3,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,1,1,1,2,3
5157060,3,0,1,1,0,6,6,0,0,1,3,3,3,3,1,1,1,1,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,29,17,40,0,0,2,1,1,1,2,2
1098567,3,0,1,1,0,2,2,0,0,1,3,3,2,2,1,1,0,0,3,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,1,1,2,2,2
3551338,3,0,1,1,0,4,16,0,0,1,4,4,4,4,1,1,0,0,8,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,70,2,0,0,0,2,2,2,1,2,3
1156337,1,0,1,7,0,5,17,0,0,1,6,6,7,7,1,1,0,0,8,7,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,13,0,4,1,0,1,1,1,1,3
2715848,3,0,1,1,0,4,6,0,0,1,4,4,4,4,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,0,1,2,2,3
1757561,3,0,1,1,0,5,15,0,0,1,4,4,5,5,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,105,1,0,0,1,2,2,1,1,2,3
4235392,3,0,1,1,0,3,0,2,0,2,7,7,7,7,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,33,0,0,0,0,0,0,0,2,2,3
9691919,2,0,1,1,0,4,4,0,0,1,4,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,0,1,1,2,3
9071034,3,0,1,1,0,1,6,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,42,0,0,0,0,3,1,1,2,2,2
7611861,2,0,1,1,0,5,4,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,32,0,30,2,5,1,5,1,2,2
8593713,3,0,1,1,0,5,5,0,0,1,2,2,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,17,5,0,0,0,1,1,1,1,2,2
