pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
1323977,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 210",,,,6,2,5,10,4,400027,2,2,3,0,1,19,4,10,0,2,0,1,9,2,220,1,0,0,0,0,0,0
9071964,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 14",,,,6,3,5,10,4,400066,2,1,3,0,1,3,19,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
2159544,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 98",,,,6,1,5,10,4,400054,2,2,3,0,1,19,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
9606036,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,6,3,1,10,5,400050,2,2,3,0,1,19,0,0,0,3,0,1,1,9,0,1,64,47,0,0,0,0
6378199,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 214",,,,6,3,1,10,5,400026,2,2,3,0,1,19,0,0,0,3,0,1,2,9,188,1,1,0,37,14,0,0
8076784,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 85",,,,7,3,8,10,4,400057,2,2,3,0,2,10,4,19,0,2,0,1,9,0,10,1,0,0,0,0,0,0
9014984,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/South - Ward No. 199",,,,6,3,5,10,5,400013,2,2,2,3,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
8765406,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 74",,,,6,3,5,10,4,400060,2,1,3,0,2,10,0,0,0,2,0,1,9,2,229,1,0,0,0,0,0,0
1044270,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 106",,,,6,3,1,10,5,400081,2,2,3,0,2,19,0,0,0,1,0,1,1,9,240,1,44,31,0,3,0,0
6222106,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 156",,,,7,3,8,10,5,400072,2,1,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
1743140,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 87",,,,6,3,5,10,5,400055,2,2,3,0,1,19,10,4,0,2,0,1,9,9,0,1,0,0,0,0,0,0
4814414,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","C - Ward No. 222",,,,6,3,5,10,4,400001,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5894566,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 61",,,,6,3,1,10,5,400058,2,1,3,0,2,19,0,0,0,4,0,1,2,9,0,1,0,0,0,0,0,0
1030658,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 186",,,,8,3,9,10,4,400017,2,1,3,0,1,5,0,0,0,2,0,1,9,0,230,2,0,0,0,0,0,0
4077826,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 57",,,,6,3,5,10,5,400102,2,1,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
2977056,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 108",,,,6,3,5,10,4,400080,2,2,3,0,2,10,0,0,0,2,0,1,9,2,236,1,0,0,0,0,0,0
3923226,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 184",,,,6,3,5,10,5,400017,2,2,3,0,1,19,0,0,0,2,0,1,9,9,5,1,0,0,0,0,0,0
8243244,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 105",,,,6,3,5,10,5,400080,2,1,3,0,1,19,0,0,0,2,0,1,9,9,228,1,0,0,0,0,0,0
6645380,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 210",,,,6,3,1,10,5,400010,2,2,3,0,1,19,0,0,0,3,0,1,1,9,205,1,44,30,12,4,0,0
8803069,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 50",,,,6,3,1,10,5,400064,2,2,3,0,1,19,0,0,0,1,0,1,1,9,0,1,0,0,89,83,0,0
8246408,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 118",,,,6,3,5,10,4,400083,2,2,3,0,2,10,19,0,0,2,0,1,9,2,236,1,0,0,0,0,0,0
6807115,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 4",,,,6,3,5,10,5,400068,2,2,3,0,2,19,10,4,3,2,0,1,9,9,0,1,0,0,0,0,0,0
7785384,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 72",,,,6,3,5,10,5,400069,2,1,3,0,1,19,10,4,3,2,0,1,9,9,0,1,0,0,0,0,0,0
6612978,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 168",,,,6,3,5,10,4,400070,2,2,3,0,1,3,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
6837066,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 98",,,,6,3,5,10,4,400052,2,2,3,0,1,19,0,0,0,2,0,1,9,2,205,1,0,0,0,0,0,0
8278351,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 168",,,,6,3,5,10,4,400070,2,1,3,0,1,18,0,0,0,2,0,1,9,2,234,1,0,0,0,0,0,0
6414386,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/South - Ward No. 193",,,,7,3,8,10,4,400030,2,2,3,0,2,10,0,0,0,2,0,1,9,0,234,1,0,0,0,0,0,0
6007645,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 137",,,,6,3,5,10,4,400043,2,1,3,0,1,18,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6958268,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 41",,,,6,3,5,10,4,400097,2,2,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
4577277,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 84",,,,6,3,1,10,5,400057,2,2,3,0,2,19,0,0,0,3,0,1,2,9,195,1,3,1,39,36,0,0
4471456,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 102",,,,7,3,8,10,4,400050,2,2,3,0,1,19,10,4,0,2,0,1,9,0,0,2,0,0,0,0,0,0
2008419,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,3,5,10,4,400001,2,2,3,0,1,19,0,0,0,2,0,1,9,2,201,1,0,0,0,0,0,0
5805304,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 139",,,,6,3,5,10,4,400089,2,2,3,0,1,10,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
1841878,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 114",,,,6,3,5,10,4,400078,2,2,3,0,2,10,4,19,0,2,0,1,9,2,232,1,0,0,0,0,0,0
8800694,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 167",,,,6,3,5,10,4,400070,2,2,3,0,2,10,0,0,0,2,0,1,9,2,236,1,0,0,0,0,0,0
7273163,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 160",,,,6,3,5,10,5,400084,2,2,3,0,2,19,10,4,0,2,0,1,9,9,220,1,0,0,0,0,0,0
4996170,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 8",,,,6,3,1,10,5,400103,2,2,3,0,1,19,10,4,0,3,0,1,2,9,0,1,18,13,0,0,0,0
4059822,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 174",,,,7,3,8,10,5,400037,2,2,3,0,1,18,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0
2030957,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,6,3,5,10,5,400019,2,2,3,0,1,19,0,0,0,2,0,1,9,9,210,1,0,0,0,0,0,0
2452094,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 191",,,,6,3,5,10,5,400028,2,2,3,0,2,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
6590560,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,6,3,5,10,5,400075,2,2,3,0,1,19,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
3891269,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 156",,,,6,3,5,10,5,400072,2,1,3,0,1,19,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
3704630,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 204",,,,6,3,5,10,5,400012,2,2,3,0,1,19,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
5021938,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,7,3,6,10,5,400075,2,2,3,0,2,19,4,10,0,2,0,1,9,9,220,1,0,0,0,0,0,0
8106002,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 81",,,,6,3,5,10,5,400099,2,1,3,0,1,19,10,4,0,2,0,1,9,9,192,1,0,0,0,0,0,0
1900004,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 210",,,,6,3,1,10,5,400010,2,1,3,0,1,19,4,0,0,3,0,1,1,9,0,1,296,136,25,10,0,0
3044292,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 58",,,,8,3,9,10,5,400102,2,2,3,0,2,19,10,4,0,2,0,1,9,9,0,2,0,0,0,0,0,0
9460378,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 172",,,,6,3,5,10,5,400022,2,1,3,0,2,19,0,0,0,2,0,1,9,9,188,1,0,0,0,0,0,0
9270229,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 130",,,,6,3,5,10,5,400043,2,1,1,3,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
3169658,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 20",,,,6,3,5,10,5,400067,2,1,3,0,2,19,10,4,18,2,0,1,9,9,0,1,0,0,0,0,0,0
4067633,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 146",,,,6,3,5,10,5,400074,2,1,3,0,1,19,10,4,0,2,0,1,9,9,0,1,0,0,0,0,0,0
2587279,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 78",,,,7,3,6,10,5,400060,2,1,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
2593711,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 41",,,,7,3,8,10,5,400065,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0
6323083,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 54",,,,7,3,6,10,5,400102,2,2,3,0,2,19,4,10,0,2,0,1,9,9,0,1,0,0,0,0,0,0
6252092,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 26",,,,6,3,5,10,5,400101,2,2,3,0,1,19,10,4,0,2,0,1,9,9,0,1,0,0,0,0,0,0
6677541,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 166",,,,6,3,1,10,5,400070,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,60,41,15,17,0,0
8057326,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 216",,,,11,3,11,12,5,400008,2,2,3,0,2,19,0,0,0,0,2,1,9,9,220,1,0,0,0,0,0,0
6170152,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 47",,,,6,3,1,10,5,400064,2,2,3,0,1,19,0,0,0,2,0,1,2,9,220,1,0,0,0,0,0,0
1152309,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 56",,,,6,3,1,10,5,400104,2,2,3,0,1,19,10,4,0,4,0,1,1,9,0,1,0,0,0,0,8,4
7078201,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 184",,,,5,3,8,12,5,400017,2,2,3,0,1,19,0,0,0,2,2,1,9,9,0,2,0,0,0,0,0,0
8301164,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,3,3,5,12,5,400001,2,2,3,0,1,19,0,0,0,2,2,1,9,9,0,1,0,0,0,0,0,0
7953950,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 130",,,,11,3,11,12,4,400086,2,2,3,0,1,19,0,0,0,0,2,1,9,0,250,1,0,0,0,0,0,0
4927720,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 25",,,,3,3,5,12,5,400101,2,2,3,0,2,19,0,0,0,2,2,1,9,9,0,1,0,0,0,0,0,0
6716575,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 210",,,,3,3,1,12,5,400010,2,2,3,0,1,19,0,0,0,3,3,1,2,9,199,1,102,0,9,0,0,0
1373838,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 111",,,,3,3,5,12,5,400042,2,2,3,0,1,19,0,0,0,2,2,1,9,9,210,1,0,0,0,0,0,0
7714325,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 203",,,,3,3,1,12,5,400012,2,2,3,0,1,19,0,0,0,3,3,1,2,9,0,1,58,51,0,0,0,0
8297147,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 204",,,,11,3,11,12,5,400014,2,2,3,0,2,19,10,0,0,0,2,1,9,9,210,1,0,0,0,0,0,0
9518808,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 105",,,,3,3,5,12,5,400081,2,1,3,0,2,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0
5888475,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 7",,,,3,3,5,12,5,400068,2,1,3,0,1,19,0,0,0,2,2,1,9,9,0,2,0,0,0,0,0,0
2139723,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,11,3,11,12,5,400075,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
8631886,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 144",,,,11,3,11,12,5,400088,2,2,3,0,1,19,0,0,0,0,2,1,9,9,0,2,0,0,0,0,0,0
2273207,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 161",,,,3,3,5,12,4,400072,2,1,3,0,1,18,0,0,0,2,2,1,9,2,230,1,0,0,0,0,0,0
9101519,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 226",,,,11,3,11,12,5,400001,2,2,3,0,1,19,4,0,0,0,4,1,9,9,0,2,0,0,0,0,0,0
4022443,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 98",,,,11,3,11,12,5,400052,2,2,3,0,1,19,0,0,0,0,2,1,9,9,180,1,0,0,0,0,0,0
7340199,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,3,3,5,12,4,400008,2,1,3,0,1,10,19,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
7948589,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 97",,,,3,3,5,12,4,400054,2,1,3,0,1,18,19,0,0,2,2,1,9,2,230,1,0,0,0,0,0,0
2295570,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 185",,,,3,3,1,12,5,400004,2,2,3,0,1,19,4,10,0,1,1,1,2,9,200,1,61,53,5,6,0,0
9425048,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 135",,,,3,3,5,12,5,400043,2,2,3,0,1,19,0,0,0,2,2,1,9,9,230,2,0,0,0,0,0,0
9708576,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 9",,,,3,3,5,12,5,400091,2,1,3,0,2,19,0,0,0,2,2,1,9,9,76,1,0,0,0,0,0,0
1658696,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 8",,,,11,3,11,12,5,400103,2,1,3,0,1,19,0,0,0,0,2,1,9,9,0,2,0,0,0,0,0,0
1591297,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 217",,,,3,3,1,12,5,0,2,2,3,0,1,19,0,0,0,4,4,1,1,9,206,2,0,0,0,0,0,0
8365071,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 42",,,,3,3,1,12,5,400104,2,2,2,3,2,19,0,0,0,4,4,1,2,9,0,1,2,2,3,1,0,0
5426269,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 80",,,,11,3,11,12,5,400069,2,2,3,0,1,19,0,0,0,0,2,1,9,9,180,1,0,0,0,0,0,0
4300307,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 25",,,,3,3,1,12,5,400101,2,2,3,0,1,19,0,0,0,3,3,1,1,9,0,1,109,119,13,14,0,0
5604468,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 158",,,,11,3,11,12,5,400072,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
7038866,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 66",,,,3,3,1,12,5,400058,2,2,3,0,1,19,0,0,0,3,3,1,2,9,0,1,3,0,47,36,0,0
2393261,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 57",,,,3,3,5,12,5,400102,2,1,3,0,1,19,0,0,0,2,2,1,9,9,191,1,0,0,0,0,0,0
9279776,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 61",,,,3,3,1,12,5,400102,2,2,3,0,1,19,0,0,0,3,4,1,2,9,0,1,0,0,0,0,1,0
6106815,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 138",,,,3,3,5,12,5,400043,2,1,3,0,1,19,0,0,0,2,2,1,9,9,1,2,0,0,0,0,0,0
9055235,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 98",,,,3,3,1,12,5,400052,2,2,3,0,1,19,0,0,0,3,3,1,1,9,0,1,25,10,8,15,0,0
8102521,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,3,3,5,12,4,400031,2,1,3,0,1,19,4,0,0,2,2,1,9,2,216,1,0,0,0,0,0,0
8553452,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,11,3,11,12,1,400032,2,2,3,0,2,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
3532771,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 35",,,,6,2,5,10,4,400064,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
4663401,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 205",,,,6,2,5,10,4,400033,2,2,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6735048,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 72",,,,3,3,5,12,4,400060,2,1,3,0,2,10,19,4,0,2,2,1,9,2,0,1,0,0,0,0,0,0
4624319,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 4",,,,3,3,5,12,4,400068,2,2,3,0,1,10,4,19,0,2,2,1,9,2,0,1,0,0,0,0,0,0
9904283,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 158",,,,3,3,5,12,4,400072,2,2,3,0,1,4,19,0,0,2,2,1,9,2,220,1,0,0,0,0,0,0
