pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
5457613,2,0,1,1,0,6,6,0,0,1,0,0,7,7,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,12,0,12,1,6,1,2,1,2,1
2046533,1,0,3,1,0,30,70,0,0,1,11,11,11,11,2,2,2,2,6,4,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,4,12,150,0,0,3,70,4,9,1,2,2
3314257,2,0,1,1,0,22,40,0,0,1,14,14,44,44,1,1,1,1,25,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,45,0,25,100,0,1,4,1,1,1,2,1
6090817,2,0,1,1,0,21,19,0,0,1,5,5,5,5,1,1,1,1,8,7,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,0,1,0,1,4,1,2,3
7374175,2,0,1,1,0,10,7,0,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,0,10,0,10,0,0,8,4,1,2,2
1535579,1,0,1,1,0,18,18,0,0,1,12,12,9,9,1,1,1,1,12,9,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,5,48,64,0,0,2,18,18,4,1,2,3
5120534,2,0,1,1,0,15,34,0,0,1,4,4,4,4,1,1,1,1,10,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,1,0,31,0,30,1,4,4,5,1,2,3
6502984,2,0,1,1,0,12,12,0,0,1,2,2,6,6,1,1,2,2,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,25,0,20,1,12,2,3,1,2,3
1778140,1,0,0,1,0,5,10,0,0,1,3,3,3,3,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,5,0,0,0,0,2,2,1,2,3
3440865,2,0,1,1,0,5,18,0,0,1,2,2,2,2,1,1,1,1,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,22,0,0,0,0,0,3,1,2,2
4916070,1,0,1,1,0,3,9,0,0,2,3,3,6,6,1,1,1,1,4,7,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,15,0,1,1,2,4,2,1,2,2
5540503,2,0,9,1,0,3,9,0,0,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,2,2,2,4,4,4,4,4,4,1,9,3,0,3,0,0,0,0,4,1,1,2,2
9279104,2,0,1,1,0,2,6,0,0,2,1,1,2,2,1,1,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,1,1,1,2,3
9549533,2,0,1,1,0,6,6,0,0,1,2,2,2,2,1,1,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,12,0,0,0,2,2,2,1,2,2
9213791,2,0,1,1,0,8,11,0,0,1,0,0,6,6,0,0,3,3,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,2,1,1,2,2
8573745,2,0,3,1,0,8,8,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,2,0,0,0,0,2,2,1,1,3
7631166,1,0,1,1,0,26,32,0,0,1,9,9,17,17,2,2,2,2,14,19,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,1,1,3,1,1,1,1,9,1,0,75,0,32,2,32,32,5,1,1,1
3133931,1,0,1,1,0,6,11,1,0,1,5,5,5,5,2,2,2,2,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,40,0,0,2,0,1,3,1,2,3
1389361,2,0,1,1,0,6,28,0,0,1,8,8,14,14,1,1,0,0,16,28,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,36,0,1,1,2,2,2,1,2,2
4471456,2,0,1,1,0,1,3,0,0,2,1,1,2,2,1,1,0,0,3,3,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,1,1,2,3
7828496,1,0,1,1,0,10,30,0,0,1,0,0,20,20,0,0,1,1,0,20,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,9,2,34,0,1,1,1,5,20,1,1,2
4734105,1,0,1,1,0,20,33,0,0,1,12,12,16,16,1,1,1,1,2,0,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,3,1,1,1,1,9,1,1,2,1,1,1,1,2,1,2,1,1,1,1,9,6,0,44,8,0,2,31,33,5,1,1,1
6651655,2,0,1,1,0,5,16,0,0,1,0,0,8,8,0,0,3,3,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,27,0,0,1,0,1,4,1,2,3
2804283,2,0,1,5,0,7,7,0,0,1,2,2,2,2,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,1,1,1,2,3
1362105,1,0,2,1,0,40,12,0,0,1,16,16,16,16,1,1,1,1,24,15,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,1,1,1,1,1,4,4,4,1,1,9,0,0,77,0,1,0,2,3,9,1,2,1
2813322,2,0,1,1,0,7,5,3,0,1,2,2,2,2,2,2,2,2,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,0,1,1,1,2,2
4807308,2,0,1,1,0,4,3,0,0,1,4,4,4,4,1,1,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,1,0,2,1,1,1,3
1201384,1,0,1,1,0,5,5,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,12,0,2,1,0,5,1,1,1,3
6497975,2,0,1,1,0,7,26,0,0,1,16,16,12,12,1,1,1,1,32,24,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,51,0,0,0,26,2,10,1,2,2
7936763,2,0,1,1,0,10,9,0,0,1,6,6,3,3,1,1,1,1,7,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,15,0,15,2,3,2,4,1,2,2
8241574,2,0,1,1,0,7,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,0,10,0,0,0,0,3,2,1,2,2
4819797,2,0,1,1,0,6,18,0,0,1,12,12,0,0,1,1,0,0,20,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,64,0,0,1,1,18,4,1,2,2
5937679,2,0,1,1,0,5,24,0,0,1,9,9,7,7,1,1,1,1,30,15,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,1,1,40,0,2,2,1,2,4,1,2,3
5918470,1,0,1,1,0,8,30,0,0,1,12,12,12,12,2,2,2,2,20,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,25,0,7,2,5,4,3,1,2,3
8810251,1,0,1,1,0,10,31,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,2,5,0,150,500,6,2,2,6,10,1,2,2
8391975,1,0,1,1,0,9,11,0,0,1,8,8,8,8,1,1,1,1,9,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,30,15,25,0,0,1,10,10,1,1,1,1
4622935,1,0,1,1,0,8,5,0,0,1,4,4,4,4,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,15,0,0,1,1,1,3,1,2,3
2114341,1,0,1,1,0,15,15,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,4,4,4,4,4,2,1,9,0,0,5,0,0,1,1,2,2,1,2,3
1694508,1,0,1,1,0,7,11,0,0,1,4,4,4,4,1,1,1,1,18,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,44,0,0,0,10,4,4,1,2,3
3049385,1,0,1,1,0,22,20,0,0,1,10,10,5,5,0,0,0,0,7,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,2,1,1,1,1,4,4,4,4,4,2,1,1,0,0,40,0,0,1,0,1,2,1,2,3
9215904,1,0,1,5,0,4,5,0,0,2,0,0,3,3,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,0,0,0,4,1,1,2,3
7316921,2,0,1,1,0,6,39,0,0,1,9,9,14,14,1,1,1,1,12,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,46,0,32,1,0,32,6,1,2,2
2295507,1,0,1,1,0,10,6,0,0,1,1,1,1,1,1,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,1,1,1,2,2
8784566,1,0,1,1,0,10,31,0,0,1,12,12,18,18,2,2,1,1,15,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,3,3,3,3,3,1,1,2,2,0,75,0,31,1,31,1,4,1,2,2
5451065,2,0,3,1,0,10,24,0,0,1,0,0,54,54,0,0,1,1,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,0,70,0,0,0,0,2,4,1,2,2
6507378,2,0,1,1,0,2,3,0,0,1,3,3,2,2,1,1,1,1,6,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,2
5221668,1,0,1,1,0,12,20,0,0,1,0,0,12,12,0,0,1,1,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,13,0,36,0,0,1,15,1,2,1,2,2
5301017,1,0,1,1,0,5,13,0,0,1,8,8,8,8,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,13,0,1,0,0,1,3,1,2,2
3549475,2,0,1,1,0,4,6,0,0,1,3,3,3,3,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,1,1,1,1,1,1,2
3069578,1,0,1,1,0,10,18,0,0,1,11,11,11,11,2,2,2,2,11,11,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,65,500,0,0,18,4,3,1,2,3
9460794,2,0,0,7,0,4,6,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,6,0,0,0,0,0,1,1,2,2
7380432,1,0,1,1,0,8,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,4,4,4,4,4,4,4,4,2,1,2,0,0,2,0,0,0,0,0,1,1,1,3
8314216,1,0,1,1,0,9,13,0,0,1,1,1,3,3,1,1,3,3,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,2,40,0,2,2,13,13,6,1,2,3
8712603,2,0,1,1,0,7,20,0,0,1,0,0,11,11,0,0,1,1,0,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,5,5,4,0,2,1,0,2,4,1,2,3
8454927,2,0,1,1,0,26,12,0,0,1,3,3,3,3,1,1,1,1,9,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,3,3,3,3,3,3,3,3,1,2,2,2,12,17,100,0,1,5,5,16,1,1,2
6319273,2,0,1,1,0,17,17,0,0,1,4,4,4,4,2,2,2,2,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,9,0,9,0,1,2,3,1,2,1
6344352,2,0,1,5,0,6,6,0,0,1,3,3,3,3,0,0,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,2,26,0,3,3,6,0,2,1,2,3
9475435,2,0,1,1,0,8,18,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,29,0,0,1,0,2,2,1,2,2
3224626,1,0,1,1,0,8,16,0,0,1,5,5,5,5,1,1,1,1,10,10,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,4,4,4,4,4,4,4,4,1,1,2,0,0,150,30,150,1,2,2,5,1,2,3
8002572,2,0,1,1,0,5,5,0,0,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,12,0,0,2,0,1,1,1,2,3
2401620,2,0,1,1,0,7,10,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,0,0,21,0,0,0,0,3,4,1,2,2
6609383,2,0,1,1,0,10,34,0,0,1,2,2,30,30,1,1,1,1,3,0,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,0,6,0,37,0,30,31,6,1,2,3
9372099,1,0,1,7,0,4,16,0,0,1,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,1,0,0,1,1,1,2,3
7832468,1,0,1,1,0,6,10,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,6,0,0,0,1,1,1,1,1,2
9493101,1,0,1,1,0,10,20,0,0,1,20,20,20,20,1,0,0,0,16,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,2,40,0,257,2,36,5,6,50,37,1,2,1
7714325,2,0,1,1,0,12,50,0,0,1,20,20,20,20,1,1,1,1,32,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,15,20,70,0,4,1,0,25,4,1,2,2
7168525,1,0,1,1,0,5,68,0,0,1,22,22,25,25,1,1,1,1,22,26,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,8,2,166,0,0,0,6,42,14,1,2,3
2827186,2,0,2,1,0,4,15,0,0,1,8,8,4,4,1,1,0,0,4,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,4,4,4,4,4,4,4,4,4,1,9,0,0,14,0,0,0,0,1,3,1,2,3
1600411,2,0,1,1,0,6,12,0,0,1,8,8,8,8,2,2,0,0,10,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,2,1,2,2,2,4,4,4,4,4,4,1,9,1,0,30,0,0,2,1,1,3,1,2,3
4988515,1,0,12,1,0,5,14,0,0,1,6,6,4,4,0,0,0,0,11,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,5,0,14,0,10,0,14,2,3,1,2,3
5565892,1,0,1,1,0,20,10,0,0,1,4,4,4,4,1,1,1,1,28,25,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,60,0,60,1,10,1,4,1,2,3
4832234,1,0,1,5,0,6,24,0,0,1,3,3,7,7,1,1,1,1,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,69,0,1,2,0,1,5,1,2,3
6650414,2,0,1,1,0,7,6,0,0,2,3,3,10,10,1,1,0,0,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,2,2,4,4,4,2,1,9,1,0,22,0,0,1,0,1,3,1,2,3
7773919,2,0,1,1,0,6,14,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,2,1,1,1,2,1,1,1,3,3,1,1,9,1,0,15,0,0,0,0,1,2,1,2,3
8480610,2,0,3,1,0,32,32,0,0,1,10,10,3,3,3,3,3,3,15,12,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,9,2,1,2,1,1,1,1,1,3,3,3,3,1,2,2,2,2,2,0,0,2,0,1,2,1,2,2
2382797,2,0,1,1,0,10,24,0,0,1,3,3,2,2,3,3,2,2,10,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,3,3,3,3,3,1,1,2,11,0,100,2,100,2,0,27,32,1,1,2
4354543,2,0,1,1,0,7,3,0,0,1,3,3,3,3,3,3,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,3,0,3,1,1,1,2,3
8987046,1,0,1,1,0,36,43,0,0,1,15,15,19,19,5,5,5,5,55,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,3,1,2,2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,153,0,60,0,2,1,4,50,12,1,2,1
3630880,1,0,1,1,0,6,25,0,0,1,3,3,4,4,1,1,1,1,3,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,1,1,9,2,2,12,0,1,1,1,1,1,1,1,2
4172987,1,0,1,1,0,10,12,0,0,1,8,8,8,8,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,9,1,0,6,0,0,1,0,5,10,1,1,3
8368143,1,0,1,1,0,7,21,0,0,1,4,4,22,22,0,0,0,0,16,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,4,1,9,23,0,12,0,0,0,0,16,3,1,2,3
8277981,2,0,1,1,0,5,22,0,0,1,4,4,4,4,0,0,0,0,4,4,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,35,0,35,0,0,2,4,1,2,3
6116631,2,0,1,1,0,5,6,0,0,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,3,3,2,1,2,3
9273129,1,0,1,1,0,10,11,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,1,0,20,0,0,1,11,0,4,1,2,3
3581350,2,0,1,6,0,35,36,0,0,1,6,6,8,8,6,6,8,8,4,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,9,1,1,1,1,4,4,2,4,4,4,4,4,3,1,9,0,0,2,0,0,0,0,0,1,1,2,2
8849781,2,0,1,1,0,15,76,0,0,1,48,48,19,19,1,1,1,1,26,0,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,3,0,42,0,100,1,47,3,5,1,1,2
6999483,1,0,1,1,0,5,17,0,0,1,2,2,3,3,1,1,1,1,9,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,1,0,1,1,1,2,3
5712954,1,0,1,1,0,8,8,0,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,2,2,2,4,4,4,4,4,4,1,1,0,8,12,0,0,1,1,2,1,1,2,2
2395482,2,0,1,1,0,3,6,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,4,0,2,0,0,0,0,0,1,1,2,3
5841517,2,0,1,1,0,5,5,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,11,0,0,0,0,1,2,1,1,3
5076751,2,0,1,1,0,7,6,0,0,1,4,4,4,4,0,0,0,0,14,4,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,9,15,7,1,0,1,2,1,2,3
3708410,1,0,1,1,0,8,7,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,2,1,6,200,6,1,1,2,2,1,1,2
3476742,1,0,1,1,0,26,26,0,0,1,12,12,8,8,1,1,1,1,9,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,40,0,0,0,0,2,1,1,2,3
4155958,1,0,2,1,0,24,24,0,0,1,8,8,8,8,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,20,0,2,0,1,3,3,1,1,2
