pseudocode,total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,obc_tch,regular,contract,part_time,below_graduate,graduate,post_graduate_and_above,trained_comp,class_taught_pr,class_taught_upr,class_taught_pr_upr,class_taught_sec_only,class_taught_hsec_only,class_taught_upr_sec,class_taught_sec_hsec,class_taugt_pre_primary_only,class_taught_pr_and_pre_pri,teacher_involve_non_training_assignment,diploma_certificate,bachelor_of_ee,bed_equivalent,med_equivalent,other,none,diploma_special_edu,pursuing_rpc,diploma_ele_edu,early_childhood_tch,bed_nursery,trained_cwsn
6590874,19,15,4,0,4,3,1,10,19,0,0,1,10,8,2,2,5,2,3,0,7,0,0,0,17,5,0,13,0,0,0,0,0,1,0,0,1
6598236,37,13,24,0,15,5,2,6,37,0,0,2,15,20,21,0,14,2,16,0,5,0,0,0,0,6,0,24,4,2,0,1,0,0,0,0,0
6609383,55,1,54,0,54,1,0,0,47,5,3,0,15,40,54,0,1,18,20,11,4,1,0,0,37,13,0,37,3,2,0,0,0,0,0,0,2
6612978,7,3,4,0,3,1,0,2,7,0,0,0,6,1,4,0,1,2,3,0,1,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0
6642951,84,11,73,0,84,0,0,0,84,0,0,0,29,55,63,17,2,3,32,22,3,5,0,0,9,0,2,74,2,3,0,1,1,1,0,0,7
6645380,68,11,57,0,68,0,0,0,67,0,1,11,39,18,49,21,3,7,20,0,4,0,12,1,17,23,0,35,1,5,1,2,1,0,0,0,6
6649567,21,8,13,0,8,2,5,4,21,0,0,0,17,4,15,0,0,10,5,0,6,0,0,0,0,9,0,10,2,0,0,0,0,0,0,0,1
6650414,10,2,8,0,9,0,0,1,10,0,0,0,0,10,8,0,0,0,0,10,0,0,0,0,6,0,0,8,0,1,0,1,0,0,0,0,0
6651655,23,0,23,0,23,0,0,0,23,0,0,1,9,13,23,8,0,3,6,0,6,0,0,0,0,1,0,19,0,0,0,0,0,3,0,0,0
6660514,23,2,21,0,23,0,0,0,23,0,0,1,19,3,20,9,4,0,10,0,0,0,0,0,23,5,1,12,4,0,0,0,0,1,0,0,18
6664354,80,11,69,0,80,0,0,0,70,9,1,4,47,29,75,41,11,5,21,0,2,0,0,0,7,5,1,56,0,1,1,7,9,0,0,0,12
6667789,43,5,38,0,43,0,0,0,43,0,0,2,27,14,43,19,16,7,0,0,0,1,0,0,42,0,0,35,2,6,0,0,0,0,0,0,6
6677541,47,1,46,0,42,1,0,3,47,0,0,5,31,11,46,14,4,8,4,0,7,0,9,1,13,6,0,22,1,12,2,4,0,0,0,0,17
6678576,9,3,6,0,9,0,0,0,9,0,0,2,3,4,5,0,1,1,6,0,1,0,0,0,4,0,1,5,0,0,3,0,0,0,0,0,3
6678724,6,3,3,0,5,0,0,1,5,1,0,0,6,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6682506,26,5,21,0,25,0,0,1,26,0,0,2,16,8,22,0,1,1,10,0,14,0,0,0,0,2,0,22,0,2,0,0,0,0,0,0,0
6688398,2,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
6691996,6,3,3,0,5,0,0,1,6,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1
6694053,9,1,8,0,9,0,0,0,9,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
6694261,18,9,9,0,9,3,1,3,18,0,0,0,9,9,0,0,0,8,7,0,3,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0
6703765,12,3,9,0,11,1,0,0,12,0,0,0,8,4,10,0,2,1,7,0,0,2,0,0,0,0,0,9,0,1,2,0,0,0,0,0,2
6709964,3,2,1,0,3,0,0,0,3,0,0,0,1,2,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6716575,55,18,37,0,54,0,0,1,46,9,0,3,18,34,51,19,0,1,26,1,1,7,0,0,0,5,0,45,1,4,0,0,0,0,0,0,0
6735048,22,14,8,0,11,4,2,5,22,0,0,3,9,10,0,2,1,2,11,6,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0
6738109,8,3,5,0,6,2,0,0,8,0,0,0,4,4,3,0,0,0,5,0,3,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0
6738487,10,4,6,0,10,0,0,0,10,0,0,0,4,6,10,0,0,0,6,1,3,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0
6752063,78,3,75,0,77,1,0,0,70,8,0,0,33,45,77,24,0,5,25,0,4,0,20,0,16,6,1,51,1,19,0,0,0,0,0,0,77
6756183,25,3,22,0,25,0,0,0,25,0,0,1,13,11,25,0,7,0,11,0,7,0,0,0,2,0,0,20,2,2,0,0,0,0,1,0,0
6774837,8,5,3,0,5,1,1,0,8,0,0,1,3,4,4,0,1,0,0,0,7,0,0,0,2,0,0,5,0,0,0,1,0,2,0,0,0
6777886,14,5,9,0,13,1,0,0,14,0,0,0,3,11,5,0,1,0,5,6,0,2,0,0,7,0,0,8,4,0,0,2,0,0,0,0,2
6787215,15,0,15,0,15,0,0,0,15,0,0,1,10,4,3,1,0,5,8,0,1,0,0,0,0,3,0,11,0,0,0,0,1,0,0,0,0
6787505,5,0,5,0,5,0,0,0,5,0,0,1,4,0,5,0,2,0,2,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
6789140,24,8,16,0,10,3,2,4,24,0,0,0,14,10,14,2,2,10,6,0,4,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0
6796967,14,3,11,0,13,0,0,1,7,7,0,0,2,12,8,0,0,3,9,0,2,0,0,0,4,1,0,9,1,3,0,0,0,0,0,0,0
6799056,24,2,22,0,24,0,0,0,20,4,0,1,12,11,23,16,0,2,5,1,0,0,0,0,0,4,0,16,0,3,0,1,0,0,0,0,0
6807115,11,2,9,0,11,0,0,0,11,0,0,0,4,7,5,0,0,0,9,0,2,0,0,0,3,0,0,10,0,1,0,0,0,0,0,0,0
6809376,11,1,10,0,7,0,0,3,11,0,0,0,5,6,11,0,0,0,7,0,4,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0
6809792,5,4,1,0,5,0,0,0,5,0,0,0,4,1,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
6821944,7,0,7,0,5,0,0,2,4,3,0,1,3,3,6,0,0,1,4,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1
6823035,16,4,12,0,12,4,0,0,16,0,0,0,11,5,16,0,2,3,6,0,5,0,0,0,0,2,0,13,1,0,0,0,0,0,0,0,1
6832494,10,3,7,0,10,0,0,0,10,0,0,0,0,10,9,0,0,0,0,10,0,0,0,0,8,0,0,7,2,0,0,1,0,0,0,0,8
6837066,13,2,11,0,10,1,0,1,13,0,0,0,6,7,12,0,0,0,8,0,5,0,0,0,0,4,0,7,1,0,0,1,0,0,0,0,0
6841595,16,3,13,0,14,0,0,1,16,0,0,2,10,4,5,0,1,4,7,0,4,0,0,0,0,6,0,9,0,1,0,0,0,0,0,0,3
6843501,27,5,22,0,23,1,0,3,27,0,0,2,13,12,15,3,3,1,15,0,5,0,0,0,10,0,1,21,1,3,0,0,0,1,0,0,0
6845229,13,2,11,0,11,1,0,1,13,0,0,1,8,4,2,3,0,3,7,0,0,0,0,0,0,2,0,8,0,0,0,0,0,3,0,0,0
6847986,23,6,17,0,23,0,0,0,18,3,2,0,1,22,23,0,0,0,0,23,0,0,0,0,1,0,0,20,2,1,0,0,0,0,0,0,0
6851636,21,8,13,0,16,1,0,4,16,4,1,1,9,11,21,3,0,2,10,2,1,3,0,0,3,4,0,14,0,0,1,1,1,0,0,0,0
6853066,11,6,5,0,11,0,0,0,11,0,0,3,8,0,5,2,2,1,6,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,4
6864193,21,3,18,0,21,0,0,0,21,0,0,1,17,3,17,0,8,0,9,0,4,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0
6874905,32,2,30,0,31,0,0,1,32,0,0,1,18,13,21,16,1,0,15,0,0,0,0,0,0,0,0,24,0,6,0,2,0,0,0,0,0
6880174,5,4,1,0,1,0,0,2,5,0,0,0,1,4,5,0,1,0,3,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
6887269,28,2,26,0,28,0,0,0,28,0,0,2,14,12,27,0,3,8,6,0,10,1,0,0,0,3,0,21,0,2,0,0,2,0,0,0,0
6887353,38,6,32,0,34,1,0,2,34,3,1,1,16,21,32,5,9,1,18,3,2,0,0,0,0,15,0,20,2,1,0,0,0,0,0,0,1
6887550,17,0,17,0,17,0,0,0,17,0,0,0,9,8,17,9,3,0,0,0,5,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0
6892278,16,16,0,0,16,0,0,0,16,0,0,2,6,8,8,2,3,2,6,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0
6903048,3,2,1,0,3,0,0,0,3,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6904213,15,3,12,0,12,0,0,3,15,0,0,1,8,6,9,2,1,1,11,0,0,0,0,0,5,0,0,9,1,3,1,0,0,1,0,0,2
6908882,7,1,6,0,5,2,0,0,7,0,0,0,4,3,7,0,2,2,3,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0
6931904,9,0,9,0,7,0,0,1,8,1,0,2,2,5,7,0,2,1,2,0,4,0,0,0,0,0,5,2,0,0,0,0,0,2,0,0,0
6934609,25,8,17,0,22,1,0,2,25,0,0,1,4,20,8,0,0,0,12,13,0,0,0,0,0,1,0,23,1,0,0,0,0,0,0,0,0
6942909,9,6,3,0,5,2,0,0,9,0,0,1,4,4,9,2,0,1,4,0,2,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0
6945235,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6946033,33,13,20,0,31,1,1,0,21,12,0,9,10,14,10,0,1,0,10,22,0,0,0,0,7,4,0,21,0,7,1,0,0,0,0,0,0
6951259,9,1,8,0,8,1,0,0,9,0,0,0,2,7,7,0,0,0,0,6,3,0,0,0,3,0,0,8,0,0,1,0,0,0,0,0,2
6951673,2,2,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6958268,8,6,2,0,5,0,0,3,8,0,0,2,6,0,0,0,2,1,4,0,1,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0
6964722,22,4,18,0,21,1,0,0,22,0,0,0,11,11,20,0,1,8,3,0,10,0,0,0,1,9,0,11,0,0,0,2,0,0,0,0,0
6966497,60,16,44,0,59,0,0,1,39,14,7,2,21,37,52,15,0,6,12,6,5,15,1,0,1,2,1,35,5,12,0,4,1,0,0,0,5
6968838,6,1,5,0,5,0,0,0,6,0,0,0,2,4,4,0,0,0,4,0,2,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,3
6977125,7,0,7,0,6,1,0,0,7,0,0,0,2,5,4,0,0,0,7,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0
6989939,11,4,7,0,10,0,0,1,10,1,0,3,6,2,0,2,2,0,6,1,0,0,0,0,4,2,0,6,1,2,0,0,0,0,0,0,0
6996117,33,7,26,0,31,2,0,0,32,1,0,1,19,13,14,0,2,10,13,0,8,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0
6999483,20,0,20,0,20,0,0,0,20,0,0,1,9,10,6,0,1,0,19,0,0,0,0,0,0,0,6,5,0,5,3,0,0,1,0,0,0
7008206,84,11,73,0,84,0,0,0,84,0,0,1,45,38,41,41,17,8,17,0,1,0,0,0,0,1,1,50,11,17,1,3,0,0,0,0,17
7009176,8,6,2,0,7,1,0,0,8,0,0,0,2,6,1,0,2,2,4,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,1
7012340,9,6,3,0,4,1,1,1,9,0,0,3,6,0,1,1,3,0,3,0,2,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,0
7016371,24,4,20,0,23,1,0,0,22,2,0,2,8,14,14,0,6,1,7,0,10,0,0,0,0,1,0,21,1,0,0,0,1,0,0,0,0
7023883,19,2,17,0,19,0,0,0,14,5,0,0,8,11,17,11,6,1,1,0,0,0,0,0,19,6,0,8,0,0,0,0,0,5,0,0,0
7024062,14,0,14,0,11,0,0,3,14,0,0,1,9,4,3,0,4,1,8,0,1,0,0,0,7,2,0,9,0,0,2,0,0,1,0,0,0
7027847,6,0,6,0,6,0,0,0,6,0,0,0,6,0,5,0,0,0,1,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7029578,2,2,0,0,1,1,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
7038866,24,0,24,0,23,1,0,0,24,0,0,0,17,7,21,14,0,5,2,0,3,0,0,0,1,0,0,21,0,1,0,0,2,0,0,0,4
7044773,5,0,5,0,5,0,0,0,5,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
7050368,20,5,15,0,19,1,0,0,20,0,0,3,13,4,11,3,9,0,8,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0
7050585,36,3,33,0,36,0,0,0,35,0,1,2,14,20,34,5,0,9,13,0,5,0,4,0,0,1,0,21,0,10,4,0,0,0,0,0,1
7051913,10,4,6,0,9,1,0,0,10,0,0,2,5,3,3,1,2,1,4,0,2,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0
7052174,4,2,2,0,1,1,0,2,4,0,0,2,2,0,2,1,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
7052951,103,14,89,0,103,0,0,0,103,0,0,3,42,58,95,19,2,22,31,0,15,0,14,0,0,13,0,69,3,11,5,0,1,1,0,0,5
7056210,8,8,0,0,6,1,0,1,8,0,0,0,5,3,1,0,2,1,2,2,0,1,0,0,1,1,0,6,1,0,0,0,0,0,0,0,0
7068397,9,0,9,0,9,0,0,0,0,9,0,0,4,5,2,0,1,3,3,0,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0
7070732,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7075609,142,11,131,0,141,0,0,1,142,0,0,63,57,22,76,57,6,4,62,0,13,0,0,0,1,0,0,131,3,7,0,0,0,1,0,0,32
7078201,7,1,6,0,6,1,0,0,7,0,0,1,3,3,5,0,0,0,5,1,0,1,0,0,7,1,0,3,0,1,2,0,0,0,0,0,0
7079435,12,9,3,0,3,2,1,4,12,0,0,0,10,2,10,0,0,4,7,0,1,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0
7081352,21,4,17,0,21,0,0,0,21,0,0,0,10,11,21,0,0,7,0,0,14,0,0,0,0,7,0,13,1,0,0,0,0,0,0,0,12
7081844,55,25,30,0,42,4,0,9,55,0,0,0,0,55,29,0,0,0,0,55,0,0,0,0,0,0,0,50,3,2,0,0,0,0,0,0,1
7083178,35,15,20,0,32,2,0,1,35,0,0,11,4,20,34,4,9,0,5,14,1,2,0,0,6,0,0,20,2,1,0,1,0,11,0,0,0
7093678,11,4,7,0,11,0,0,0,11,0,0,2,6,3,11,0,2,3,5,0,1,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,1
7095600,52,0,52,0,49,1,0,2,51,1,0,4,24,24,51,4,0,14,19,8,6,1,0,0,0,18,0,34,0,0,0,0,0,0,0,0,2
7101838,6,0,6,0,6,0,0,0,6,0,0,0,6,0,1,0,0,2,2,0,2,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0
7105549,25,7,18,0,22,2,0,1,25,0,0,2,13,10,24,1,8,2,8,0,6,0,0,0,0,7,0,17,1,0,0,0,0,0,0,0,0
7105562,28,14,14,0,11,4,1,9,28,0,0,1,15,12,27,0,1,10,3,0,14,0,0,0,0,7,0,19,2,0,0,0,0,0,0,0,0
7108082,20,13,7,0,20,0,0,0,20,0,0,5,9,6,0,0,0,0,1,0,19,0,0,0,17,5,0,15,0,0,0,0,0,0,0,0,0
7115834,17,3,14,0,16,0,0,1,17,0,0,1,2,14,12,0,0,0,6,5,3,3,0,0,7,0,0,13,1,0,0,2,1,0,0,0,3
7116787,9,5,4,0,3,2,0,3,9,0,0,0,4,5,9,0,0,3,5,0,1,0,0,0,6,2,0,7,0,0,0,0,0,0,0,0,0
7133447,45,2,43,0,44,1,0,0,45,0,0,2,22,21,40,18,1,10,15,0,1,0,0,0,0,2,8,27,0,6,0,0,0,2,0,0,5
7135911,21,4,17,0,14,4,0,2,21,0,0,0,6,15,15,4,9,0,8,0,0,0,0,0,0,1,0,14,0,0,0,1,0,0,5,0,1
7143909,3,0,3,0,3,0,0,0,3,0,0,0,1,2,3,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
7154110,11,6,5,0,3,1,0,6,11,0,0,0,4,7,5,1,3,0,7,0,0,0,0,0,3,3,0,7,1,0,0,0,0,0,0,0,1
7168525,98,26,72,0,98,0,0,0,71,5,22,7,48,43,94,41,11,6,22,0,18,0,0,0,0,1,0,74,1,17,3,0,1,1,0,0,91
7174128,9,1,8,0,9,0,0,0,9,0,0,0,6,3,9,2,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0
7175087,15,6,9,0,13,1,0,1,14,1,0,0,4,11,15,0,0,0,0,15,0,0,0,0,1,0,0,4,0,11,0,0,0,0,0,0,0
7176235,2,1,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7177236,3,2,1,0,3,0,0,0,2,1,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
7188039,33,1,32,0,23,7,0,3,32,0,1,16,9,8,19,15,0,18,0,0,0,0,0,0,0,8,0,12,1,3,0,0,1,8,0,0,0
7188401,4,1,3,0,1,0,0,3,3,1,0,0,2,2,3,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
7197061,22,3,19,0,18,2,0,1,21,1,0,2,14,6,15,0,2,0,12,0,8,0,0,0,0,8,0,12,0,0,0,2,0,0,0,0,0
7202385,5,2,3,0,5,0,0,0,3,1,1,2,3,0,5,0,0,0,4,0,1,0,0,0,4,0,0,3,0,2,0,0,0,0,0,0,3
7205814,7,2,5,0,4,1,1,1,7,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0
7211109,14,2,12,0,14,0,0,0,14,0,0,0,13,1,14,0,1,6,3,0,4,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0
7213395,8,2,6,0,8,0,0,0,8,0,0,0,7,1,8,0,3,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
7223690,7,4,3,0,6,1,0,0,7,0,0,0,6,1,1,0,2,0,5,0,0,0,0,0,1,1,0,4,1,0,0,1,0,0,0,0,1
7231251,12,7,5,0,5,2,1,2,12,0,0,0,5,7,10,0,0,4,6,0,2,0,0,0,11,2,0,10,0,0,0,0,0,0,0,0,0
7242394,30,2,28,0,30,0,0,0,30,0,0,2,8,20,28,0,1,1,19,0,9,0,0,0,6,0,0,22,1,6,1,0,0,0,0,0,1
7247807,18,5,13,0,16,0,0,2,3,15,0,1,9,8,17,7,0,2,3,0,6,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,1
7258501,15,5,10,0,14,1,0,0,14,0,1,0,12,3,2,1,4,1,5,0,4,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,0
7273163,9,3,6,0,9,0,0,0,8,1,0,2,7,0,3,0,1,1,6,0,1,0,0,0,2,1,0,7,0,1,0,0,0,0,0,0,1
7293104,10,5,5,0,4,2,1,3,10,0,0,2,4,4,5,0,1,3,4,0,2,0,0,0,9,4,1,5,0,0,0,0,0,0,0,0,0
7293825,26,1,25,0,17,4,0,4,26,0,0,5,14,7,12,13,1,2,5,0,5,0,0,0,0,4,0,8,1,0,0,3,1,9,0,0,2
7296720,52,10,42,0,51,1,0,0,52,0,0,1,16,35,50,3,10,1,9,21,7,1,0,0,44,3,1,46,1,0,1,0,0,0,0,0,0
7296914,20,7,13,0,6,7,1,3,20,0,0,0,19,1,17,4,1,1,14,0,0,0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,18
7307264,7,2,5,0,6,1,0,0,6,0,1,0,0,7,1,0,0,0,0,7,0,0,0,0,1,0,0,4,0,2,1,0,0,0,0,0,0
7316921,50,6,44,0,50,0,0,0,49,0,1,4,20,26,50,18,1,2,18,0,11,0,0,0,0,2,0,35,2,8,0,0,0,3,0,0,1
7323977,24,3,21,0,23,1,0,0,14,10,0,4,16,4,1,1,11,0,9,1,1,1,0,0,0,5,0,18,0,1,0,0,0,0,0,0,0
7334060,18,6,12,0,14,4,0,0,18,0,0,0,0,18,15,0,0,0,0,18,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0
7340199,10,5,5,0,9,0,0,0,10,0,0,0,5,5,4,1,0,2,1,4,2,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0
7346596,12,3,9,0,11,1,0,0,7,5,0,1,4,7,6,0,0,0,8,3,0,1,0,0,1,0,0,9,0,0,2,0,0,1,0,0,2
7354094,28,8,20,0,13,3,2,6,28,0,0,0,10,18,28,5,0,5,11,0,7,0,0,0,0,6,0,19,2,1,0,0,0,0,0,0,3
7358086,17,1,16,0,17,0,0,0,15,1,1,2,9,6,16,2,1,0,6,0,8,0,0,0,1,1,0,13,0,3,0,0,0,0,0,0,0
7358721,10,1,9,0,5,3,0,1,1,9,0,0,6,4,9,0,3,0,3,0,4,0,0,0,2,2,0,6,0,0,1,0,0,1,0,0,5
7365410,15,10,5,0,8,3,1,3,15,0,0,4,9,2,0,2,5,0,5,3,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0
7371715,10,2,8,0,10,0,0,0,10,0,0,0,5,5,8,0,1,0,8,0,1,0,0,0,1,0,0,4,2,2,2,0,0,0,0,0,0
7374175,7,5,2,0,4,2,0,1,7,0,0,0,5,2,0,0,4,0,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
7380432,3,1,2,0,1,0,0,2,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
7381809,17,1,16,0,16,0,0,0,14,3,0,5,11,1,14,1,1,3,12,0,0,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0
7388042,9,1,8,0,8,0,0,1,9,0,0,0,3,6,2,1,1,1,3,0,3,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
7388367,13,1,12,0,9,0,0,4,13,0,0,1,7,5,12,1,1,0,0,0,11,0,0,0,0,2,0,10,0,0,0,0,0,0,1,0,0
7389536,11,2,9,0,11,0,0,0,1,10,0,1,0,10,11,0,0,0,0,11,0,0,0,0,5,0,0,8,1,1,1,0,0,0,0,0,0
7402040,37,9,28,0,37,0,0,0,37,0,0,2,13,22,35,0,1,5,14,0,17,0,0,0,2,9,0,25,2,1,0,0,0,0,0,0,0
7418339,40,7,33,0,40,0,0,0,39,0,1,0,19,21,39,18,2,5,5,2,4,4,0,0,13,1,1,31,0,5,0,2,0,0,0,0,17
7421510,16,4,12,0,16,0,0,0,15,1,0,0,8,8,6,0,2,0,4,8,2,0,0,0,0,2,0,10,0,3,0,0,1,0,0,0,0
7434207,3,0,3,0,1,0,0,2,3,0,0,0,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
7437419,18,11,7,0,12,2,0,2,17,1,0,0,4,14,7,1,0,0,7,4,6,0,0,0,4,1,0,15,0,0,2,0,0,0,0,0,1
7444549,9,0,9,0,9,0,0,0,9,0,0,1,5,3,2,2,2,0,5,0,0,0,0,0,0,1,0,3,0,0,4,1,0,0,0,0,0
7446034,3,3,0,0,1,2,0,0,3,0,0,0,2,1,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
7446642,19,10,9,0,11,1,0,6,18,0,1,2,11,6,3,1,4,0,6,4,4,0,0,0,0,3,0,13,0,2,1,0,0,0,0,0,0
7448533,6,2,4,0,6,0,0,0,6,0,0,0,6,0,4,0,0,3,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,2,0,0,4
7449179,5,2,3,0,2,0,1,1,5,0,0,0,1,4,2,0,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
7450863,19,10,9,0,11,3,0,2,19,0,0,0,14,5,8,1,1,3,5,0,9,0,0,0,5,4,0,15,0,0,0,0,0,0,0,0,1
7451350,21,3,18,0,21,0,0,0,17,3,1,0,7,14,21,0,0,2,15,0,4,0,0,0,0,2,1,14,2,2,0,0,0,0,0,0,7
7453562,12,5,7,0,8,1,1,0,8,4,0,0,4,8,6,0,3,0,4,4,1,0,0,0,1,3,0,4,1,4,0,0,0,0,0,0,1
7460595,12,5,7,0,12,0,0,0,9,3,0,0,5,7,7,0,1,1,2,4,3,1,0,0,0,0,0,8,0,1,0,2,1,0,0,0,0
7462321,46,8,38,0,45,1,0,0,46,0,0,16,23,7,37,9,15,5,14,0,3,0,0,0,0,17,0,26,0,0,0,0,2,1,0,0,1
7466476,3,2,1,0,2,1,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
7468920,20,8,12,0,20,0,0,0,20,0,0,2,10,8,0,4,0,0,10,0,6,0,0,0,0,7,0,12,0,1,0,0,0,0,0,0,0
7473843,51,11,40,0,47,0,0,4,37,14,0,0,2,49,19,0,0,0,0,51,0,0,0,0,4,0,0,45,3,1,2,0,0,0,0,0,1
7483425,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7484403,28,7,21,0,21,2,0,5,28,0,0,1,17,10,24,0,10,0,5,0,13,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0
7493460,35,12,23,0,23,5,1,6,32,3,0,0,11,24,32,15,0,0,15,0,5,0,0,0,27,4,0,21,4,5,0,0,0,1,0,0,1
7495939,8,3,5,0,4,2,1,1,8,0,0,0,5,3,2,1,4,1,2,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0
7504299,54,5,49,0,54,0,0,0,39,1,14,0,27,27,49,18,4,13,4,2,1,12,0,0,22,1,0,28,0,22,1,2,0,0,0,0,19
7518995,50,1,49,0,46,2,0,2,50,0,0,2,17,31,47,0,10,2,19,0,19,0,0,0,0,1,0,47,1,0,0,1,0,0,0,0,0
7519035,6,0,6,0,6,0,0,0,5,0,1,0,1,5,1,1,0,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0
7530233,7,0,7,0,7,0,0,0,0,7,0,0,5,2,5,0,1,0,5,0,1,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0
7543211,17,6,11,0,16,1,0,0,10,6,1,0,0,17,6,0,0,0,0,17,0,0,0,0,2,0,0,12,1,4,0,0,0,0,0,0,1
